Date,Close*,Adj Close**,Volume,
"Aug 12, 2022","4,280.15","4,280.15","3,788,010,000",77.00
"Aug 11, 2022","4,207.27","4,207.27","4,630,200,000",78.00
"Aug 10, 2022","4,210.24","4,210.24","4,546,010,000",79.00
"Aug 09, 2022","4,122.47","4,122.47","3,913,090,000",80.00
"Aug 08, 2022","4,140.06","4,140.06","4,221,090,000",81.00
"Aug 05, 2022","4,145.19","4,145.19","4,085,940,000",82.00
"Aug 04, 2022","4,151.94","4,151.94","4,283,320,000",83.00
"Aug 03, 2022","4,155.17","4,155.17","4,351,760,000",84.00
"Aug 02, 2022","4,091.19","4,091.19","4,727,710,000",85.00
"Aug 01, 2022","4,118.63","4,118.63","4,202,810,000",86.00
"Jul 29, 2022","4,130.29","4,130.29","4,616,360,000",87.00
"Jul 28, 2022","4,072.43","4,072.43","4,413,000,000",88.00
"Jul 27, 2022","4,023.61","4,023.61","4,112,180,000",89.00
"Jul 26, 2022","3,921.05","3,921.05","3,778,950,000",90.00
"Jul 25, 2022","3,966.84","3,966.84","3,568,340,000",91.00
"Jul 22, 2022","3,961.63","3,961.63","3,979,240,000",92.00
"Jul 21, 2022","3,998.95","3,998.95","4,132,790,000",93.00
"Jul 20, 2022","3,959.90","3,959.90","4,185,300,000",94.00
"Jul 19, 2022","3,936.69","3,936.69","4,041,070,000",95.00
"Jul 18, 2022","3,830.85","3,830.85","4,046,870,000",96.00
"Jul 15, 2022","3,863.16","3,863.16","4,143,800,000",97.00
"Jul 14, 2022","3,790.38","3,790.38","4,199,690,000",98.00
"Jul 13, 2022","3,801.78","3,801.78","4,109,390,000",99.00
"Jul 12, 2022","3,818.80","3,818.80","3,817,210,000",100.00
"Jul 11, 2022","3,854.43","3,854.43","3,423,480,000",101.00
"Jul 08, 2022","3,899.38","3,899.38","3,521,620,000",102.00
"Jul 07, 2022","3,902.62","3,902.62","4,057,770,000",103.00
"Jul 06, 2022","3,845.08","3,845.08","4,417,720,000",104.00
"Jul 05, 2022","3,831.39","3,831.39","5,076,590,000",105.00
"Jul 01, 2022","3,825.33","3,825.33","4,046,950,000",106.00
"Jun 30, 2022","3,785.38","3,785.38","4,840,070,000",107.00
"Jun 29, 2022","3,818.83","3,818.83","4,211,240,000",108.00
"Jun 28, 2022","3,821.55","3,821.55","4,270,120,000",109.00
"Jun 27, 2022","3,900.11","3,900.11","4,325,310,000",110.00
"Jun 24, 2022","3,911.74","3,911.74","8,120,260,000",111.00
"Jun 23, 2022","3,795.73","3,795.73","5,098,640,000",112.00
"Jun 22, 2022","3,759.89","3,759.89","5,058,990,000",113.00
"Jun 21, 2022","3,764.79","3,764.79","5,292,260,000",114.00
"Jun 17, 2022","3,674.84","3,674.84","8,520,740,000",115.00
"Jun 16, 2022","3,666.77","3,666.77","5,644,930,000",116.00
"Jun 15, 2022","3,789.99","3,789.99","5,530,480,000",117.00
"Jun 14, 2022","3,735.48","3,735.48","5,153,890,000",118.00
"Jun 13, 2022","3,749.63","3,749.63","5,636,890,000",119.00
"Jun 10, 2022","3,900.86","3,900.86","4,889,640,000",120.00
"Jun 09, 2022","4,017.82","4,017.82","4,134,170,000",121.00
"Jun 08, 2022","4,115.77","4,115.77","4,159,470,000",122.00
"Jun 07, 2022","4,160.68","4,160.68","4,248,210,000",123.00
"Jun 06, 2022","4,121.43","4,121.43","4,332,700,000",124.00
"Jun 03, 2022","4,108.54","4,108.54","3,711,110,000",125.00
"Jun 02, 2022","4,176.82","4,176.82","4,405,790,000",126.00
"Jun 01, 2022","4,101.23","4,101.23","4,531,800,000",127.00
"May 31, 2022","4,132.15","4,132.15","6,822,640,000",128.00
"May 27, 2022","4,158.24","4,158.24","4,375,620,000",129.00
"May 26, 2022","4,057.84","4,057.84","4,709,970,000",130.00
"May 25, 2022","3,978.73","3,978.73","4,802,560,000",131.00
"May 24, 2022","3,941.48","3,941.48","4,923,190,000",132.00
"May 23, 2022","3,973.75","3,973.75","4,420,030,000",133.00
"May 20, 2022","3,901.36","3,901.36","5,130,730,000",134.00
"May 19, 2022","3,900.79","3,900.79","5,113,550,000",135.00
"May 18, 2022","3,923.68","3,923.68","5,103,220,000",136.00
"May 17, 2022","4,088.85","4,088.85","4,841,410,000",137.00
"May 16, 2022","4,008.01","4,008.01","4,415,030,000",138.00
"May 13, 2022","4,023.89","4,023.89","5,183,340,000",139.00
"May 12, 2022","3,930.08","3,930.08","6,286,450,000",140.00
"May 11, 2022","3,935.18","3,935.18","5,816,140,000",141.00
"May 10, 2022","4,001.05","4,001.05","5,885,820,000",142.00
"May 09, 2022","3,991.24","3,991.24","5,954,520,000",143.00
"May 06, 2022","4,123.34","4,123.34","5,116,940,000",144.00
"May 05, 2022","4,146.87","4,146.87","5,077,030,000",145.00
"May 04, 2022","4,300.17","4,300.17","5,136,360,000",146.00
"May 03, 2022","4,175.48","4,175.48","4,582,050,000",147.00
"May 02, 2022","4,155.38","4,155.38","5,163,790,000",148.00
"Apr 29, 2022","4,131.93","4,131.93","5,084,030,000",149.00
"Apr 28, 2022","4,287.50","4,287.50","4,854,180,000",150.00
"Apr 27, 2022","4,183.96","4,183.96","4,769,680,000",151.00
"Apr 26, 2022","4,175.20","4,175.20","4,689,970,000",152.00
"Apr 25, 2022","4,296.12","4,296.12","5,240,040,000",153.00
"Apr 22, 2022","4,271.78","4,271.78","4,651,940,000",154.00
"Apr 21, 2022","4,393.66","4,393.66","4,636,890,000",155.00
"Apr 20, 2022","4,459.45","4,459.45","4,290,450,000",156.00
"Apr 19, 2022","4,462.21","4,462.21","4,108,120,000",157.00
"Apr 18, 2022","4,391.69","4,391.69","3,910,490,000",158.00
"Apr 14, 2022","4,392.59","4,392.59","4,083,090,000",159.00
"Apr 13, 2022","4,446.59","4,446.59","3,828,150,000",160.00
"Apr 12, 2022","4,397.45","4,397.45","4,152,090,000",161.00
"Apr 11, 2022","4,412.53","4,412.53","4,266,290,000",162.00
"Apr 08, 2022","4,488.28","4,488.28","4,083,200,000",163.00
"Apr 07, 2022","4,500.21","4,500.21","4,821,490,000",164.00
"Apr 06, 2022","4,481.15","4,481.15","4,986,830,000",165.00
"Apr 05, 2022","4,525.12","4,525.12","4,800,620,000",166.00
"Apr 04, 2022","4,582.64","4,582.64","4,547,350,000",167.00
"Apr 01, 2022","4,545.86","4,545.86","4,562,940,000",168.00
"Mar 31, 2022","4,530.41","4,530.41","4,823,020,000",169.00
"Mar 30, 2022","4,602.45","4,602.45","4,385,570,000",170.00
"Mar 29, 2022","4,631.60","4,631.60","5,085,910,000",171.00
"Mar 28, 2022","4,575.52","4,575.52","4,312,260,000",172.00
"Mar 25, 2022","4,543.06","4,543.06","4,305,020,000",173.00
"Mar 24, 2022","4,520.16","4,520.16","4,131,390,000",174.00
"Mar 23, 2022","4,456.24","4,456.24","4,550,670,000",175.00
"Mar 22, 2022","4,511.61","4,511.61","4,754,840,000",176.00
"Mar 21, 2022","4,461.18","4,461.18","4,869,820,000",177.00
"Mar 18, 2022","4,463.12","4,463.12","8,278,430,000",178.00
"Mar 17, 2022","4,411.67","4,411.67","4,985,090,000",179.00
"Mar 16, 2022","4,357.86","4,357.86","6,309,750,000",180.00
"Mar 15, 2022","4,262.45","4,262.45","5,392,470,000",181.00
"Mar 14, 2022","4,173.11","4,173.11","5,574,920,000",182.00
"Mar 11, 2022","4,204.31","4,204.31","4,938,640,000",183.00
"Mar 10, 2022","4,259.52","4,259.52","4,980,830,000",184.00
"Mar 09, 2022","4,277.88","4,277.88","5,662,670,000",185.00
"Mar 08, 2022","4,170.70","4,170.70","7,243,120,000",186.00
"Mar 07, 2022","4,201.09","4,201.09","6,940,470,000",187.00
"Mar 04, 2022","4,328.87","4,328.87","5,797,380,000",188.00
"Mar 03, 2022","4,363.49","4,363.49","5,039,890,000",189.00
"Mar 02, 2022","4,386.54","4,386.54","5,337,870,000",190.00
"Mar 01, 2022","4,306.26","4,306.26","5,846,230,000",191.00
"Feb 28, 2022","4,373.94","4,373.94","6,071,370,000",192.00
"Feb 25, 2022","4,384.65","4,384.65","5,177,060,000",193.00
"Feb 24, 2022","4,288.70","4,288.70","6,752,130,000",194.00
"Feb 23, 2022","4,225.50","4,225.50","4,797,430,000",195.00
"Feb 22, 2022","4,304.76","4,304.76","5,121,900,000",196.00
"Feb 18, 2022","4,348.87","4,348.87","4,708,060,000",197.00
"Feb 17, 2022","4,380.26","4,380.26","4,539,420,000",198.00
"Feb 16, 2022","4,475.01","4,475.01","4,283,640,000",199.00
"Feb 15, 2022","4,471.07","4,471.07","4,430,830,000",200.00
"Feb 14, 2022","4,401.67","4,401.67","4,600,390,000",201.00
"Feb 11, 2022","4,418.64","4,418.64","5,251,500,000",202.00
"Feb 10, 2022","4,504.08","4,504.08","5,314,860,000",203.00
"Feb 09, 2022","4,587.18","4,587.18","4,524,350,000",204.00
"Feb 08, 2022","4,521.54","4,521.54","4,459,620,000",205.00
"Feb 07, 2022","4,483.87","4,483.87","4,228,480,000",206.00
"Feb 04, 2022","4,500.53","4,500.53","4,706,290,000",207.00
"Feb 03, 2022","4,477.44","4,477.44","4,401,970,000",208.00
"Feb 02, 2022","4,589.38","4,589.38","4,481,580,000",209.00
"Feb 01, 2022","4,546.54","4,546.54","4,816,830,000",210.00
"Jan 31, 2022","4,515.55","4,515.55","5,098,610,000",211.00
"Jan 28, 2022","4,431.85","4,431.85","5,031,090,000",212.00
"Jan 27, 2022","4,326.51","4,326.51","5,214,200,000",213.00
"Jan 26, 2022","4,349.93","4,349.93","5,570,640,000",214.00
"Jan 25, 2022","4,356.45","4,356.45","5,145,050,000",215.00
"Jan 24, 2022","4,410.13","4,410.13","6,928,110,000",216.00
"Jan 21, 2022","4,397.94","4,397.94","5,589,100,000",217.00
"Jan 20, 2022","4,482.73","4,482.73","4,640,870,000",218.00
"Jan 19, 2022","4,532.76","4,532.76","4,465,740,000",219.00
"Jan 18, 2022","4,577.11","4,577.11","4,748,700,000",220.00
"Jan 14, 2022","4,662.85","4,662.85","4,338,490,000",221.00
"Jan 13, 2022","4,659.03","4,659.03","4,251,730,000",222.00
"Jan 12, 2022","4,726.35","4,726.35","4,048,220,000",223.00
"Jan 11, 2022","4,713.07","4,713.07","4,101,590,000",224.00
"Jan 10, 2022","4,670.29","4,670.29","4,511,810,000",225.00
"Jan 07, 2022","4,677.03","4,677.03","4,181,510,000",226.00
"Jan 06, 2022","4,696.05","4,696.05","4,295,280,000",227.00
"Jan 05, 2022","4,700.58","4,700.58","4,887,960,000",228.00
"Jan 04, 2022","4,793.54","4,793.54","4,683,170,000",229.00
"Jan 03, 2022","4,796.56","4,796.56","3,831,020,000",230.00
"Dec 31, 2021","4,766.18","4,766.18","2,677,820,000",231.00
"Dec 30, 2021","4,778.73","4,778.73","3,124,950,000",232.00
"Dec 29, 2021","4,793.06","4,793.06","2,963,310,000",233.00
"Dec 28, 2021","4,786.35","4,786.35","2,707,920,000",234.00
"Dec 27, 2021","4,791.19","4,791.19","2,770,290,000",235.00
"Dec 23, 2021","4,725.79","4,725.79","2,913,040,000",236.00
"Dec 22, 2021","4,696.56","4,696.56","3,319,610,000",237.00
"Dec 21, 2021","4,649.23","4,649.23","4,072,430,000",238.00
"Dec 20, 2021","4,568.02","4,568.02","4,635,700,000",239.00
"Dec 17, 2021","4,620.64","4,620.64","7,987,090,000",240.00
"Dec 16, 2021","4,668.67","4,668.67","4,829,500,000",241.00
"Dec 15, 2021","4,709.85","4,709.85","4,910,130,000",242.00
"Dec 14, 2021","4,634.09","4,634.09","4,485,430,000",243.00
"Dec 13, 2021","4,668.97","4,668.97","4,397,230,000",244.00
"Dec 10, 2021","4,712.02","4,712.02","3,870,110,000",245.00
"Dec 09, 2021","4,667.45","4,667.45","3,903,840,000",246.00
"Dec 08, 2021","4,701.21","4,701.21","4,234,600,000",247.00
"Dec 07, 2021","4,686.75","4,686.75","4,492,400,000",248.00
"Dec 06, 2021","4,591.67","4,591.67","4,770,800,000",249.00
"Dec 03, 2021","4,538.43","4,538.43","5,240,070,000",250.00
"Dec 02, 2021","4,577.10","4,577.10","5,077,180,000",251.00
"Dec 01, 2021","4,513.04","4,513.04","5,366,730,000",252.00
"Nov 30, 2021","4,567.00","4,567.00","6,625,990,000",253.00
"Nov 29, 2021","4,655.27","4,655.27","4,336,410,000",254.00
"Nov 26, 2021","4,594.62","4,594.62","3,517,700,000",255.00
"Nov 24, 2021","4,701.46","4,701.46","3,418,430,000",256.00
"Nov 23, 2021","4,690.70","4,690.70","4,277,590,000",257.00
"Nov 22, 2021","4,682.94","4,682.94","4,441,100,000",258.00
"Nov 19, 2021","4,697.96","4,697.96","4,253,180,000",259.00
"Nov 18, 2021","4,704.54","4,704.54","4,226,410,000",260.00
"Nov 17, 2021","4,688.67","4,688.67","3,969,070,000",261.00
"Nov 16, 2021","4,700.90","4,700.90","3,972,640,000",262.00
"Nov 15, 2021","4,682.80","4,682.80","3,488,410,000",263.00
"Nov 12, 2021","4,682.85","4,682.85","3,728,600,000",264.00
"Nov 11, 2021","4,649.27","4,649.27","3,926,870,000",265.00
"Nov 10, 2021","4,646.71","4,646.71","4,503,720,000",266.00
"Nov 09, 2021","4,685.25","4,685.25","4,117,080,000",267.00
"Nov 08, 2021","4,701.70","4,701.70","4,269,710,000",268.00
"Nov 05, 2021","4,697.53","4,697.53","4,467,180,000",269.00
"Nov 04, 2021","4,680.06","4,680.06","4,462,300,000",270.00
"Nov 03, 2021","4,660.57","4,660.57","4,319,660,000",271.00
"Nov 02, 2021","4,630.65","4,630.65","3,975,250,000",272.00
"Nov 01, 2021","4,613.67","4,613.67","3,971,540,000",273.00
"Oct 29, 2021","4,605.38","4,605.38","4,510,200,000",274.00
"Oct 28, 2021","4,596.42","4,596.42","4,132,950,000",275.00
"Oct 27, 2021","4,551.68","4,551.68","4,226,050,000",276.00
"Oct 26, 2021","4,574.79","4,574.79","3,879,740,000",277.00
"Oct 25, 2021","4,566.48","4,566.48","3,899,400,000",278.00
"Oct 22, 2021","4,544.90","4,544.90","3,758,220,000",279.00
"Oct 21, 2021","4,549.78","4,549.78","3,822,330,000",280.00
"Oct 20, 2021","4,536.19","4,536.19","3,670,760,000",281.00
"Oct 19, 2021","4,519.63","4,519.63","3,459,130,000",282.00
"Oct 18, 2021","4,486.46","4,486.46","3,662,010,000",283.00
"Oct 15, 2021","4,471.37","4,471.37","3,819,380,000",284.00
"Oct 14, 2021","4,438.26","4,438.26","3,598,280,000",285.00
"Oct 13, 2021","4,363.80","4,363.80","3,620,070,000",286.00
"Oct 12, 2021","4,350.65","4,350.65","3,558,450,000",287.00
"Oct 11, 2021","4,361.19","4,361.19","3,281,970,000",288.00
"Oct 08, 2021","4,391.34","4,391.34","3,280,160,000",289.00
"Oct 07, 2021","4,399.76","4,399.76","3,843,740,000",290.00
"Oct 06, 2021","4,363.55","4,363.55","4,009,630,000",291.00
"Oct 05, 2021","4,345.72","4,345.72","3,902,890,000",292.00
"Oct 04, 2021","4,300.46","4,300.46","4,307,870,000",293.00
"Oct 01, 2021","4,357.04","4,357.04","4,010,370,000",294.00
"Sep 30, 2021","4,307.54","4,307.54","4,448,140,000",295.00
"Sep 29, 2021","4,359.46","4,359.46","3,712,660,000",296.00
"Sep 28, 2021","4,352.63","4,352.63","4,416,550,000",297.00
"Sep 27, 2021","4,443.11","4,443.11","4,058,650,000",298.00
"Sep 24, 2021","4,455.48","4,455.48","3,384,290,000",299.00
"Sep 23, 2021","4,448.98","4,448.98","3,916,350,000",300.00
"Sep 22, 2021","4,395.64","4,395.64","3,939,170,000",301.00
"Sep 21, 2021","4,354.19","4,354.19","3,920,920,000",302.00
"Sep 20, 2021","4,357.73","4,357.73","4,898,070,000",303.00
"Sep 17, 2021","4,432.99","4,432.99","7,289,530,000",304.00
"Sep 16, 2021","4,473.75","4,473.75","3,984,560,000",305.00
"Sep 15, 2021","4,480.70","4,480.70","4,032,020,000",306.00
"Sep 14, 2021","4,443.05","4,443.05","3,670,460,000",307.00
"Sep 13, 2021","4,468.73","4,468.73","3,914,220,000",308.00
"Sep 10, 2021","4,458.58","4,458.58","3,623,180,000",309.00
"Sep 09, 2021","4,493.28","4,493.28","3,735,390,000",310.00
"Sep 08, 2021","4,514.07","4,514.07","3,750,880,000",311.00
"Sep 07, 2021","4,520.03","4,520.03","3,822,960,000",312.00
"Sep 03, 2021","4,535.43","4,535.43","3,217,530,000",313.00
"Sep 02, 2021","4,536.95","4,536.95","3,735,990,000",314.00
"Sep 01, 2021","4,524.09","4,524.09","4,057,340,000",315.00
"Aug 31, 2021","4,522.68","4,522.68","4,290,710,000",316.00
"Aug 30, 2021","4,528.79","4,528.79","3,168,660,000",317.00
"Aug 27, 2021","4,509.37","4,509.37","3,331,200,000",318.00
"Aug 26, 2021","4,470.00","4,470.00","3,263,980,000",319.00
"Aug 25, 2021","4,496.19","4,496.19","3,444,700,000",320.00
"Aug 24, 2021","4,486.23","4,486.23","3,979,220,000",321.00
"Aug 23, 2021","4,479.53","4,479.53","3,576,530,000",322.00
"Aug 20, 2021","4,441.67","4,441.67","3,652,610,000",323.00
"Aug 19, 2021","4,405.80","4,405.80","4,398,410,000",324.00
"Aug 18, 2021","4,400.27","4,400.27","3,755,590,000",325.00
"Aug 17, 2021","4,448.08","4,448.08","3,836,960,000",326.00
"Aug 16, 2021","4,479.71","4,479.71","3,370,640,000",327.00
"Aug 13, 2021","4,468.00","4,468.00","3,016,470,000",328.00
"Aug 12, 2021","4,460.83","4,460.83","3,375,310,000",329.00
"Aug 11, 2021","4,442.41","4,442.41","3,532,560,000",330.00
"Aug 10, 2021","4,436.75","4,436.75","3,886,610,000",331.00
"Aug 09, 2021","4,432.35","4,432.35","3,449,280,000",332.00
"Aug 06, 2021","4,436.52","4,436.52","3,451,870,000",333.00
"Aug 05, 2021","4,429.10","4,429.10","3,769,410,000",334.00
"Aug 04, 2021","4,402.66","4,402.66","4,260,760,000",335.00
"Aug 03, 2021","4,423.15","4,423.15","3,965,190,000",336.00
"Aug 02, 2021","4,387.16","4,387.16","3,724,090,000",337.00
"Jul 30, 2021","4,395.26","4,395.26","3,956,740,000",338.00
"Jul 29, 2021","4,419.15","4,419.15","4,044,600,000",339.00
"Jul 28, 2021","4,400.64","4,400.64","4,215,290,000",340.00
"Jul 27, 2021","4,401.46","4,401.46","4,241,950,000",341.00
"Jul 26, 2021","4,422.30","4,422.30","4,275,630,000",342.00
"Jul 23, 2021","4,411.79","4,411.79","4,540,070,000",343.00
"Jul 22, 2021","4,367.48","4,367.48","3,358,300,000",344.00
"Jul 21, 2021","4,358.69","4,358.69","3,810,280,000",345.00
"Jul 20, 2021","4,323.06","4,323.06","4,438,270,000",346.00
"Jul 19, 2021","4,258.49","4,258.49","5,157,660,000",347.00
"Jul 16, 2021","4,327.16","4,327.16","3,985,700,000",348.00
"Jul 15, 2021","4,360.03","4,360.03","3,905,230,000",349.00
"Jul 14, 2021","4,374.30","4,374.30","4,006,370,000",350.00
"Jul 13, 2021","4,369.21","4,369.21","3,695,430,000",351.00
"Jul 12, 2021","4,384.63","4,384.63","3,384,460,000",352.00
"Jul 09, 2021","4,369.55","4,369.55","3,531,120,000",353.00
"Jul 08, 2021","4,320.82","4,320.82","4,347,500,000",354.00
"Jul 07, 2021","4,358.13","4,358.13","4,037,380,000",355.00
"Jul 06, 2021","4,343.54","4,343.54","4,309,570,000",356.00
"Jul 02, 2021","4,352.34","4,352.34","3,225,840,000",357.00
"Jul 01, 2021","4,319.94","4,319.94","3,788,230,000",358.00
"Jun 30, 2021","4,297.50","4,297.50","4,266,040,000",359.00
"Jun 29, 2021","4,291.80","4,291.80","3,707,150,000",360.00
"Jun 28, 2021","4,290.61","4,290.61","4,147,890,000",361.00
"Jun 25, 2021","4,280.70","4,280.70","7,341,450,000",362.00
"Jun 24, 2021","4,266.49","4,266.49","3,816,660,000",363.00
"Jun 23, 2021","4,241.84","4,241.84","3,730,350,000",364.00
"Jun 22, 2021","4,246.44","4,246.44","3,828,390,000",365.00
"Jun 21, 2021","4,224.79","4,224.79","4,128,950,000",366.00
"Jun 18, 2021","4,166.45","4,166.45","6,817,010,000",367.00
"Jun 17, 2021","4,221.86","4,221.86","5,312,680,000",368.00
"Jun 16, 2021","4,223.70","4,223.70","4,538,350,000",369.00
"Jun 15, 2021","4,246.59","4,246.59","4,048,940,000",370.00
"Jun 14, 2021","4,255.15","4,255.15","4,151,200,000",371.00
"Jun 11, 2021","4,247.44","4,247.44","3,815,010,000",372.00
"Jun 10, 2021","4,239.18","4,239.18","4,408,210,000",373.00
"Jun 09, 2021","4,219.55","4,219.55","4,713,260,000",374.00
"Jun 08, 2021","4,227.26","4,227.26","4,659,620,000",375.00
"Jun 07, 2021","4,226.52","4,226.52","4,476,920,000",376.00
"Jun 04, 2021","4,229.89","4,229.89","4,139,790,000",377.00
"Jun 03, 2021","4,192.85","4,192.85","5,587,970,000",378.00
"Jun 02, 2021","4,208.12","4,208.12","5,833,670,000",379.00
"Jun 01, 2021","4,202.04","4,202.04","5,074,670,000",380.00
"May 28, 2021","4,204.11","4,204.11","4,649,250,000",381.00
"May 27, 2021","4,200.88","4,200.88","6,406,310,000",382.00
"May 26, 2021","4,195.99","4,195.99","4,420,890,000",383.00
"May 25, 2021","4,188.13","4,188.13","4,182,250,000",384.00
"May 24, 2021","4,197.05","4,197.05","3,684,800,000",385.00
"May 21, 2021","4,155.86","4,155.86","3,995,250,000",386.00
"May 20, 2021","4,159.12","4,159.12","3,978,880,000",387.00
"May 19, 2021","4,115.68","4,115.68","4,247,450,000",388.00
"May 18, 2021","4,127.83","4,127.83","4,398,150,000",389.00
"May 17, 2021","4,163.29","4,163.29","4,125,050,000",390.00
"May 14, 2021","4,173.85","4,173.85","4,008,880,000",391.00
"May 13, 2021","4,112.50","4,112.50","4,779,540,000",392.00
"May 12, 2021","4,063.04","4,063.04","4,733,070,000",393.00
"May 11, 2021","4,152.10","4,152.10","4,870,710,000",394.00
"May 10, 2021","4,188.43","4,188.43","4,560,700,000",395.00
"May 07, 2021","4,232.60","4,232.60","4,016,080,000",396.00
"May 06, 2021","4,201.62","4,201.62","4,511,000,000",397.00
"May 05, 2021","4,167.59","4,167.59","4,230,920,000",398.00
"May 04, 2021","4,164.66","4,164.66","4,452,460,000",399.00
"May 03, 2021","4,192.66","4,192.66","4,070,220,000",400.00
"Apr 30, 2021","4,181.17","4,181.17","4,300,880,000",401.00
"Apr 29, 2021","4,211.47","4,211.47","4,298,680,000",402.00
"Apr 28, 2021","4,183.18","4,183.18","3,787,360,000",403.00
"Apr 27, 2021","4,186.72","4,186.72","3,710,700,000",404.00
"Apr 26, 2021","4,187.62","4,187.62","3,748,320,000",405.00
"Apr 23, 2021","4,180.17","4,180.17","3,569,880,000",406.00
"Apr 22, 2021","4,134.98","4,134.98","4,245,140,000",407.00
"Apr 21, 2021","4,173.42","4,173.42","3,887,250,000",408.00
"Apr 20, 2021","4,134.94","4,134.94","4,342,650,000",409.00
"Apr 19, 2021","4,163.26","4,163.26","3,810,290,000",410.00
"Apr 16, 2021","4,185.47","4,185.47","4,163,820,000",411.00
"Apr 15, 2021","4,170.42","4,170.42","4,033,420,000",412.00
"Apr 14, 2021","4,124.66","4,124.66","3,985,350,000",413.00
"Apr 13, 2021","4,141.59","4,141.59","3,734,720,000",414.00
"Apr 12, 2021","4,127.99","4,127.99","3,588,900,000",415.00
"Apr 09, 2021","4,128.80","4,128.80","3,640,390,000",416.00
"Apr 08, 2021","4,097.17","4,097.17","3,907,100,000",417.00
"Apr 07, 2021","4,079.95","4,079.95","4,120,810,000",418.00
"Apr 06, 2021","4,073.94","4,073.94","4,081,270,000",419.00
"Apr 05, 2021","4,077.91","4,077.91","4,005,030,000",420.00
"Apr 01, 2021","4,019.87","4,019.87","4,162,130,000",421.00
"Mar 31, 2021","3,972.89","3,972.89","4,578,050,000",422.00
"Mar 30, 2021","3,958.55","3,958.55","4,121,510,000",423.00
"Mar 29, 2021","3,971.09","3,971.09","4,628,180,000",424.00
"Mar 26, 2021","3,974.54","3,974.54","5,483,160,000",425.00
"Mar 25, 2021","3,909.52","3,909.52","4,948,340,000",426.00
"Mar 24, 2021","3,889.14","3,889.14","4,783,020,000",427.00
"Mar 23, 2021","3,910.52","3,910.52","4,669,010,000",428.00
"Mar 22, 2021","3,940.59","3,940.59","4,316,260,000",429.00
"Mar 19, 2021","3,913.10","3,913.10","7,757,420,000",430.00
"Mar 18, 2021","3,915.46","3,915.46","5,118,590,000",431.00
"Mar 17, 2021","3,974.12","3,974.12","4,561,660,000",432.00
"Mar 16, 2021","3,962.71","3,962.71","4,613,080,000",433.00
"Mar 15, 2021","3,968.94","3,968.94","4,900,100,000",434.00
"Mar 12, 2021","3,943.34","3,943.34","4,476,280,000",435.00
"Mar 11, 2021","3,939.34","3,939.34","5,312,880,000",436.00
"Mar 10, 2021","3,898.81","3,898.81","5,847,380,000",437.00
"Mar 09, 2021","3,875.44","3,875.44","5,513,560,000",438.00
"Mar 08, 2021","3,821.35","3,821.35","5,871,710,000",439.00
"Mar 05, 2021","3,841.94","3,841.94","6,851,070,000",440.00
"Mar 04, 2021","3,768.47","3,768.47","7,195,400,000",441.00
"Mar 03, 2021","3,819.72","3,819.72","6,173,660,000",442.00
"Mar 02, 2021","3,870.29","3,870.29","5,536,010,000",443.00
"Mar 01, 2021","3,901.82","3,901.82","5,114,820,000",444.00
"Feb 26, 2021","3,811.15","3,811.15","6,526,070,000",445.00
"Feb 25, 2021","3,829.34","3,829.34","6,547,470,000",446.00
"Feb 24, 2021","3,925.43","3,925.43","6,012,790,000",447.00
"Feb 23, 2021","3,881.37","3,881.37","6,296,610,000",448.00
"Feb 22, 2021","3,876.50","3,876.50","5,917,100,000",449.00
"Feb 19, 2021","3,906.71","3,906.71","4,845,320,000",450.00
"Feb 18, 2021","3,913.97","3,913.97","4,793,650,000",451.00
"Feb 17, 2021","3,931.33","3,931.33","4,730,650,000",452.00
"Feb 16, 2021","3,932.59","3,932.59","5,058,990,000",453.00
"Feb 12, 2021","3,934.83","3,934.83","4,135,060,000",454.00
"Feb 11, 2021","3,916.38","3,916.38","4,590,960,000",455.00
"Feb 10, 2021","3,909.88","3,909.88","4,837,070,000",456.00
"Feb 09, 2021","3,911.23","3,911.23","4,568,320,000",457.00
"Feb 08, 2021","3,915.59","3,915.59","4,648,360,000",458.00
"Feb 05, 2021","3,886.83","3,886.83","4,879,470,000",459.00
"Feb 04, 2021","3,871.74","3,871.74","4,879,240,000",460.00
"Feb 03, 2021","3,830.17","3,830.17","4,864,870,000",461.00
"Feb 02, 2021","3,826.31","3,826.31","5,514,090,000",462.00
"Feb 01, 2021","3,773.86","3,773.86","5,436,230,000",463.00
"Jan 29, 2021","3,714.24","3,714.24","6,643,370,000",464.00
"Jan 28, 2021","3,787.38","3,787.38","6,992,770,000",465.00
"Jan 27, 2021","3,750.77","3,750.77","9,976,520,000",466.00
"Jan 26, 2021","3,849.62","3,849.62","6,137,500,000",467.00
"Jan 25, 2021","3,855.36","3,855.36","7,000,840,000",468.00
"Jan 22, 2021","3,841.47","3,841.47","5,110,890,000",469.00
"Jan 21, 2021","3,853.07","3,853.07","4,501,760,000",470.00
"Jan 20, 2021","3,851.85","3,851.85","4,566,190,000",471.00
"Jan 19, 2021","3,798.91","3,798.91","5,014,440,000",472.00
"Jan 15, 2021","3,768.25","3,768.25","5,369,820,000",473.00
"Jan 14, 2021","3,795.54","3,795.54","5,198,480,000",474.00
"Jan 13, 2021","3,809.84","3,809.84","4,602,510,000",475.00
"Jan 12, 2021","3,801.19","3,801.19","4,994,950,000",476.00
"Jan 11, 2021","3,799.61","3,799.61","4,465,430,000",477.00
