date,Close
05/15/2012,6401.060059
05/16/2012,6384.259766
05/17/2012,6308.959961
05/18/2012,6271.220215
05/21/2012,6331.040039
05/22/2012,6435.600098
05/23/2012,6285.75
05/24/2012,6315.890137
05/25/2012,6339.939941
05/28/2012,6323.189941
05/29/2012,6396.839844
05/30/2012,6280.799805
05/31/2012,6264.379883
06/01/2012,6050.290039
06/04/2012,5978.22998
06/05/2012,5969.399902
06/06/2012,6093.990234
06/07/2012,6144.220215
06/08/2012,6130.819824
06/11/2012,6141.049805
06/12/2012,6161.240234
06/13/2012,6152.490234
06/14/2012,6138.609863
06/15/2012,6229.410156
06/18/2012,6248.200195
06/19/2012,6363.359863
06/20/2012,6392.129883
06/21/2012,6343.129883
06/22/2012,6263.25
06/25/2012,6132.390137
06/26/2012,6136.689941
06/27/2012,6228.990234
06/28/2012,6149.910156
06/29/2012,6416.279785
07/02/2012,6496.080078
07/03/2012,6578.209961
07/04/2012,6564.799805
07/05/2012,6535.560059
07/06/2012,6410.109863
07/09/2012,6387.569824
07/10/2012,6438.330078
07/11/2012,6453.850098
07/12/2012,6419.350098
07/13/2012,6557.100098
07/16/2012,6565.720215
07/17/2012,6577.640137
07/18/2012,6684.419922
07/19/2012,6758.390137
07/20/2012,6630.02002
07/23/2012,6419.330078
07/24/2012,6390.410156
07/25/2012,6406.52002
07/26/2012,6582.959961
07/27/2012,6689.399902
07/30/2012,6774.060059
07/31/2012,6772.259766
08/01/2012,6754.459961
08/02/2012,6606.089844
08/03/2012,6865.660156
08/06/2012,6918.720215
08/07/2012,6967.950195
08/08/2012,6966.149902
08/09/2012,6964.990234
08/10/2012,6944.560059
08/13/2012,6909.680176
08/14/2012,6974.390137
08/15/2012,6946.799805
08/16/2012,6996.290039
08/17/2012,7040.879883
08/20/2012,7033.680176
08/21/2012,7089.319824
08/22/2012,7017.75
08/23/2012,6949.569824
08/24/2012,6971.069824
08/27/2012,7047.450195
08/28/2012,7002.680176
08/29/2012,7010.569824
08/30/2012,6895.490234
08/31/2012,6970.790039
09/03/2012,7014.830078
09/04/2012,6932.580078
09/05/2012,6964.689941
09/06/2012,7167.330078
09/07/2012,7214.5
09/10/2012,7213.700195
09/11/2012,7310.109863
09/12/2012,7343.529785
09/13/2012,7310.319824
09/14/2012,7412.129883
09/17/2012,7403.689941
09/18/2012,7347.689941
09/19/2012,7390.759766
09/20/2012,7389.490234
09/21/2012,7451.620117
09/24/2012,7413.160156
09/25/2012,7425.109863
09/26/2012,7276.509766
09/27/2012,7290.02002
09/28/2012,7216.149902
10/01/2012,7326.72998
10/02/2012,7305.859863
10/04/2012,7305.209961
10/05/2012,7397.870117
10/08/2012,7291.209961
10/09/2012,7234.529785
10/10/2012,7205.22998
10/11/2012,7281.700195
10/12/2012,7232.490234
10/15/2012,7261.25
10/16/2012,7376.27002
10/17/2012,7394.549805
10/18/2012,7437.22998
10/19/2012,7380.640137
10/22/2012,7328.049805
10/23/2012,7173.689941
10/24/2012,7192.850098
10/25/2012,7200.22998
10/26/2012,7231.850098
10/29/2012,7203.160156
10/30/2012,7284.399902
10/31/2012,7260.629883
11/01/2012,7335.669922
11/02/2012,7363.850098
11/05/2012,7326.470215
11/06/2012,7377.759766
11/07/2012,7232.830078
11/08/2012,7204.959961
11/09/2012,7163.5
11/12/2012,7168.759766
11/13/2012,7169.120117
11/14/2012,7101.919922
11/15/2012,7043.419922
11/16/2012,6950.529785
11/19/2012,7123.839844
11/20/2012,7172.990234
11/21/2012,7184.709961
11/22/2012,7244.990234
11/23/2012,7309.129883
11/26/2012,7292.029785
11/27/2012,7332.330078
11/28/2012,7343.410156
11/29/2012,7400.959961
11/30/2012,7405.5
12/03/2012,7435.209961
12/04/2012,7435.120117
12/05/2012,7454.549805
12/06/2012,7534.540039
12/07/2012,7517.799805
12/10/2012,7530.919922
12/11/2012,7589.75
12/12/2012,7614.790039
12/13/2012,7581.97998
12/14/2012,7596.470215
12/17/2012,7604.939941
12/18/2012,7653.580078
12/19/2012,7668.5
12/20/2012,7672.100098
12/21/2012,7636.22998
12/27/2012,7655.879883
12/28/2012,7612.390137
01/02/2013,7778.779785
01/03/2013,7756.439941
01/04/2013,7776.370117
01/07/2013,7732.660156
01/08/2013,7695.830078
01/09/2013,7720.470215
01/10/2013,7708.470215
01/11/2013,7715.529785
01/14/2013,7729.52002
01/15/2013,7675.910156
01/16/2013,7691.129883
01/17/2013,7735.459961
01/18/2013,7702.22998
01/21/2013,7748.859863
01/22/2013,7696.209961
01/23/2013,7707.540039
01/24/2013,7748.129883
01/25/2013,7857.970215
01/28/2013,7833
01/29/2013,7848.569824
01/30/2013,7811.310059
01/31/2013,7776.049805
02/01/2013,7833.390137
02/04/2013,7638.22998
02/05/2013,7664.660156
02/06/2013,7581.180176
02/07/2013,7590.850098
02/08/2013,7652.140137
02/11/2013,7633.740234
02/12/2013,7660.189941
02/13/2013,7711.890137
02/14/2013,7631.189941
02/15/2013,7593.509766
02/18/2013,7628.72998
02/19/2013,7752.450195
02/20/2013,7728.899902
02/21/2013,7583.569824
02/22/2013,7661.910156
02/25/2013,7773.189941
02/26/2013,7597.109863
02/27/2013,7675.830078
02/28/2013,7741.700195
03/01/2013,7708.160156
03/04/2013,7691.680176
03/05/2013,7870.310059
03/06/2013,7919.330078
03/07/2013,7939.77002
03/08/2013,7986.470215
03/11/2013,7984.290039
03/12/2013,7966.120117
03/13/2013,7970.910156
03/14/2013,8058.370117
03/15/2013,8042.850098
03/18/2013,8010.700195
03/19/2013,7947.790039
03/20/2013,8001.970215
03/21/2013,7932.509766
03/22/2013,7911.350098
03/25/2013,7870.899902
03/26/2013,7879.669922
03/27/2013,7789.089844
03/28/2013,7795.310059
04/02/2013,7943.870117
04/03/2013,7874.75
04/04/2013,7817.390137
04/05/2013,7658.75
04/08/2013,7662.640137
04/09/2013,7637.509766
04/10/2013,7810.629883
04/11/2013,7871.629883
04/12/2013,7744.77002
04/15/2013,7712.629883
04/16/2013,7682.580078
04/17/2013,7503.029785
04/18/2013,7473.72998
04/19/2013,7459.959961
04/22/2013,7478.109863
04/23/2013,7658.209961
04/24/2013,7759.029785
04/25/2013,7832.859863
04/26/2013,7814.759766
04/29/2013,7873.5
04/30/2013,7913.709961
05/02/2013,7961.709961
05/03/2013,8122.290039
05/06/2013,8112.080078
05/07/2013,8181.779785
05/08/2013,8249.709961
05/09/2013,8262.549805
05/10/2013,8278.589844
05/13/2013,8279.290039
05/14/2013,8339.110352
05/15/2013,8362.419922
05/16/2013,8369.870117
05/17/2013,8398
05/20/2013,8455.830078
05/21/2013,8472.200195
05/22/2013,8530.889648
05/23/2013,8351.980469
05/24/2013,8305.320313
05/27/2013,8383.299805
05/28/2013,8480.870117
05/29/2013,8336.580078
05/30/2013,8400.200195
05/31/2013,8348.839844
06/03/2013,8285.799805
06/04/2013,8295.959961
06/05/2013,8196.179688
06/06/2013,8098.810059
06/07/2013,8254.679688
06/10/2013,8307.69043
06/11/2013,8222.459961
06/12/2013,8143.27002
06/13/2013,8095.390137
06/14/2013,8127.959961
06/17/2013,8215.730469
06/18/2013,8229.509766
06/19/2013,8197.080078
06/20/2013,7928.47998
06/21/2013,7789.240234
06/24/2013,7692.450195
06/25/2013,7811.299805
06/26/2013,7940.990234
06/27/2013,7990.75
06/28/2013,7959.220215
07/01/2013,7983.919922
07/02/2013,7910.77002
07/03/2013,7829.319824
07/04/2013,7994.310059
07/05/2013,7806
07/08/2013,7968.540039
07/09/2013,8057.75
07/10/2013,8066.47998
07/11/2013,8158.799805
07/12/2013,8212.769531
07/15/2013,8234.80957
07/16/2013,8201.049805
07/17/2013,8254.719727
07/18/2013,8337.089844
07/19/2013,8331.570313
07/22/2013,8331.05957
07/23/2013,8314.230469
07/24/2013,8379.110352
07/25/2013,8298.980469
07/26/2013,8244.910156
07/29/2013,8259.030273
07/30/2013,8271.019531
07/31/2013,8275.969727
08/01/2013,8410.730469
08/02/2013,8406.94043
08/05/2013,8398.379883
08/06/2013,8299.730469
08/07/2013,8260.480469
08/08/2013,8318.320313
08/09/2013,8338.30957
08/12/2013,8359.25
08/13/2013,8415.759766
08/14/2013,8438.120117
08/15/2013,8376.290039
08/16/2013,8391.94043
08/19/2013,8366.290039
08/20/2013,8300.030273
08/21/2013,8285.410156
08/22/2013,8397.889648
08/23/2013,8416.990234
08/26/2013,8435.150391
08/27/2013,8242.55957
08/28/2013,8157.899902
08/29/2013,8194.549805
08/30/2013,8103.149902
09/02/2013,8243.870117
09/03/2013,8180.709961
09/04/2013,8195.919922
09/05/2013,8234.980469
09/06/2013,8275.669922
09/09/2013,8276.320313
09/10/2013,8446.540039
09/11/2013,8495.730469
09/12/2013,8494
09/13/2013,8509.419922
09/16/2013,8613
09/17/2013,8596.950195
09/18/2013,8636.05957
09/19/2013,8694.179688
09/20/2013,8675.730469
09/23/2013,8635.290039
09/24/2013,8664.599609
09/25/2013,8665.629883
09/26/2013,8664.099609
09/27/2013,8661.509766
09/30/2013,8594.400391
10/01/2013,8689.139648
10/02/2013,8629.419922
10/04/2013,8622.969727
10/07/2013,8591.580078
10/08/2013,8555.889648
10/09/2013,8516.69043
10/10/2013,8685.769531
10/11/2013,8724.830078
10/14/2013,8723.80957
10/15/2013,8804.44043
10/16/2013,8846
10/17/2013,8811.980469
10/18/2013,8865.099609
10/21/2013,8867.219727
10/22/2013,8947.459961
10/23/2013,8919.860352
10/24/2013,8980.629883
10/25/2013,8985.740234
10/28/2013,8978.650391
10/29/2013,9022.040039
10/30/2013,9010.269531
10/31/2013,9033.919922
11/01/2013,9007.830078
11/04/2013,9037.230469
11/05/2013,9009.110352
11/06/2013,9040.870117
11/07/2013,9081.030273
11/08/2013,9078.280273
11/11/2013,9107.860352
11/12/2013,9076.480469
11/13/2013,9054.830078
11/14/2013,9149.660156
11/15/2013,9168.69043
11/18/2013,9225.429688
11/19/2013,9193.290039
11/20/2013,9202.070313
11/21/2013,9196.080078
11/22/2013,9219.040039
11/25/2013,9299.950195
11/26/2013,9290.070313
11/27/2013,9351.129883
11/28/2013,9387.370117
11/29/2013,9405.299805
12/02/2013,9401.959961
12/03/2013,9223.400391
12/04/2013,9140.629883
12/05/2013,9084.950195
12/06/2013,9172.410156
12/09/2013,9195.169922
12/10/2013,9114.44043
12/11/2013,9077.110352
12/12/2013,9017
12/13/2013,9006.459961
12/16/2013,9163.55957
12/17/2013,9085.120117
12/18/2013,9181.75
12/19/2013,9335.740234
12/20/2013,9400.179688
12/23/2013,9488.820313
12/27/2013,9589.389648
12/30/2013,9552.160156
01/02/2014,9400.040039
01/03/2014,9435.150391
01/06/2014,9428
01/07/2014,9506.200195
01/08/2014,9497.839844
01/09/2014,9421.610352
01/10/2014,9473.240234
01/13/2014,9510.169922
01/14/2014,9540.509766
01/15/2014,9733.80957
01/16/2014,9717.709961
01/17/2014,9742.959961
01/20/2014,9715.900391
01/21/2014,9730.120117
01/22/2014,9720.110352
01/23/2014,9631.040039
01/24/2014,9392.019531
01/27/2014,9349.219727
01/28/2014,9406.910156
01/29/2014,9336.730469
01/30/2014,9373.480469
01/31/2014,9306.480469
02/03/2014,9186.519531
02/04/2014,9127.910156
02/05/2014,9116.320313
02/06/2014,9256.580078
02/07/2014,9301.919922
02/10/2014,9289.860352
02/11/2014,9478.769531
02/12/2014,9540
02/13/2014,9596.769531
02/14/2014,9662.400391
02/17/2014,9656.759766
02/18/2014,9659.780273
02/19/2014,9660.049805
02/20/2014,9618.849609
02/21/2014,9656.950195
02/24/2014,9708.94043
02/25/2014,9699.349609
02/26/2014,9661.730469
02/27/2014,9588.330078
02/28/2014,9692.080078
03/03/2014,9358.889648
03/04/2014,9589.150391
03/05/2014,9542.019531
03/06/2014,9542.870117
03/07/2014,9350.75
03/10/2014,9265.5
03/11/2014,9307.790039
03/12/2014,9188.69043
03/13/2014,9017.790039
03/14/2014,9056.410156
03/17/2014,9180.889648
03/18/2014,9242.549805
03/19/2014,9277.049805
03/20/2014,9296.120117
03/21/2014,9342.94043
03/24/2014,9188.769531
03/25/2014,9338.400391
03/26/2014,9448.580078
03/27/2014,9451.209961
03/28/2014,9587.19043
03/31/2014,9555.910156
04/01/2014,9603.709961
04/02/2014,9623.360352
04/03/2014,9628.820313
04/04/2014,9695.769531
04/07/2014,9510.849609
04/08/2014,9490.790039
04/09/2014,9506.349609
04/10/2014,9454.540039
04/11/2014,9315.290039
04/14/2014,9339.169922
04/15/2014,9173.709961
04/16/2014,9317.820313
04/17/2014,9409.709961
04/22/2014,9600.089844
04/23/2014,9544.19043
04/24/2014,9548.679688
04/25/2014,9401.549805
04/28/2014,9446.360352
04/29/2014,9584.120117
04/30/2014,9603.230469
05/02/2014,9556.019531
05/05/2014,9529.5
05/06/2014,9467.530273
05/07/2014,9521.299805
05/08/2014,9607.400391
05/09/2014,9581.450195
05/12/2014,9702.459961
05/13/2014,9754.429688
05/14/2014,9754.389648
05/15/2014,9656.049805
05/16/2014,9629.099609
05/19/2014,9659.389648
05/20/2014,9639.080078
05/21/2014,9697.870117
05/22/2014,9720.910156
05/23/2014,9768.009766
05/26/2014,9892.820313
05/27/2014,9940.820313
05/28/2014,9939.169922
05/29/2014,9938.900391
05/30/2014,9943.269531
06/02/2014,9950.120117
06/03/2014,9919.740234
06/04/2014,9926.669922
06/05/2014,9947.830078
06/06/2014,9987.19043
06/09/2014,10008.62988
06/10/2014,10028.79981
06/11/2014,9949.80957
06/12/2014,9938.700195
06/13/2014,9912.870117
06/16/2014,9883.980469
06/17/2014,9920.320313
06/18/2014,9930.330078
06/19/2014,10004
06/20/2014,9987.240234
06/23/2014,9920.919922
06/24/2014,9938.080078
06/25/2014,9867.75
06/26/2014,9804.900391
06/27/2014,9815.169922
06/30/2014,9833.070313
07/01/2014,9902.410156
07/02/2014,9911.269531
07/03/2014,10029.42969
07/04/2014,10009.08008
07/07/2014,9906.070313
07/08/2014,9772.669922
07/09/2014,9808.200195
07/10/2014,9659.129883
07/11/2014,9666.339844
07/14/2014,9783.009766
07/15/2014,9719.410156
07/16/2014,9859.269531
07/17/2014,9753.879883
07/18/2014,9720.019531
07/21/2014,9612.049805
07/22/2014,9734.330078
07/23/2014,9753.55957
07/24/2014,9794.05957
07/25/2014,9644.009766
07/28/2014,9598.169922
07/29/2014,9653.629883
07/30/2014,9593.679688
07/31/2014,9407.480469
08/01/2014,9210.080078
08/04/2014,9154.139648
08/05/2014,9189.740234
08/06/2014,9130.040039
08/07/2014,9038.969727
08/08/2014,9009.320313
08/11/2014,9180.740234
08/12/2014,9069.469727
08/13/2014,9198.879883
08/14/2014,9225.099609
08/15/2014,9092.599609
08/18/2014,9245.330078
08/19/2014,9334.280273
08/20/2014,9314.570313
08/21/2014,9401.530273
08/22/2014,9339.169922
08/25/2014,9510.139648
08/26/2014,9588.150391
08/27/2014,9569.709961
08/28/2014,9462.55957
08/29/2014,9470.169922
09/01/2014,9479.030273
09/02/2014,9507.019531
09/03/2014,9626.490234
09/04/2014,9724.259766
09/05/2014,9747.019531
09/08/2014,9758.030273
09/09/2014,9710.700195
09/10/2014,9700.169922
09/11/2014,9691.280273
09/12/2014,9651.129883
09/15/2014,9659.629883
09/16/2014,9632.929688
09/17/2014,9661.5
09/18/2014,9798.129883
09/19/2014,9799.259766
09/22/2014,9749.540039
09/23/2014,9595.030273
09/24/2014,9661.969727
09/25/2014,9510.009766
09/26/2014,9490.549805
09/29/2014,9422.910156
09/30/2014,9474.299805
10/01/2014,9382.030273
10/02/2014,9195.679688
10/06/2014,9209.509766
10/07/2014,9086.209961
10/08/2014,8995.330078
10/09/2014,9005.019531
10/10/2014,8788.80957
10/13/2014,8812.429688
10/14/2014,8825.209961
10/15/2014,8571.950195
10/16/2014,8582.900391
10/17/2014,8850.269531
10/20/2014,8717.759766
10/21/2014,8886.959961
10/22/2014,8940.139648
10/23/2014,9047.30957
10/24/2014,8987.799805
10/27/2014,8902.610352
10/28/2014,9068.19043
10/29/2014,9082.80957
10/30/2014,9114.839844
10/31/2014,9326.870117
11/03/2014,9251.700195
11/04/2014,9166.469727
11/05/2014,9315.480469
11/06/2014,9377.410156
11/07/2014,9291.830078
11/10/2014,9351.870117
11/11/2014,9369.030273
11/12/2014,9210.959961
11/13/2014,9248.509766
11/14/2014,9252.94043
11/17/2014,9306.349609
11/18/2014,9456.530273
11/19/2014,9472.799805
11/20/2014,9483.969727
11/21/2014,9732.549805
11/24/2014,9785.540039
11/25/2014,9861.209961
11/26/2014,9915.55957
11/27/2014,9974.870117
11/28/2014,9980.849609
12/01/2014,9963.509766
12/02/2014,9934.080078
12/03/2014,9971.790039
12/04/2014,9851.349609
12/05/2014,10087.12012
12/08/2014,10014.99023
12/09/2014,9793.709961
12/10/2014,9799.730469
12/11/2014,9862.530273
12/12/2014,9594.730469
12/15/2014,9334.009766
12/16/2014,9563.889648
12/17/2014,9544.429688
12/18/2014,9811.05957
12/19/2014,9786.959961
12/22/2014,9865.759766
12/23/2014,9922.110352
12/29/2014,9927.129883
12/30/2014,9805.549805
01/02/2015,9764.730469
01/05/2015,9473.160156
01/06/2015,9469.660156
01/07/2015,9518.179688
01/08/2015,9837.610352
01/09/2015,9648.5
01/12/2015,9781.900391
01/13/2015,9941
01/14/2015,9817.080078
01/15/2015,10032.61035
01/16/2015,10167.76953
01/19/2015,10242.34961
01/20/2015,10257.12988
01/21/2015,10299.23047
01/22/2015,10435.62012
01/23/2015,10649.58008
01/26/2015,10798.33008
01/27/2015,10628.58008
01/28/2015,10710.96973
01/29/2015,10737.87012
01/30/2015,10694.32031
02/02/2015,10828.00977
02/03/2015,10890.9502
02/04/2015,10911.32031
02/05/2015,10905.41016
02/06/2015,10846.38965
02/09/2015,10663.50977
02/10/2015,10753.83008
02/11/2015,10752.11035
02/12/2015,10919.65039
02/13/2015,10963.40039
02/16/2015,10923.23047
02/17/2015,10895.62012
02/18/2015,10961
02/19/2015,11001.94043
02/20/2015,11050.63965
02/23/2015,11130.91992
02/24/2015,11205.74023
02/25/2015,11210.26953
02/26/2015,11327.19043
02/27/2015,11401.66016
03/02/2015,11410.36035
03/03/2015,11280.36035
03/04/2015,11390.37988
03/05/2015,11504.00977
03/06/2015,11550.96973
03/09/2015,11582.11035
03/10/2015,11500.37988
03/11/2015,11805.99023
03/12/2015,11799.38965
03/13/2015,11901.61035
03/16/2015,12167.71973
03/17/2015,11980.84961
03/18/2015,11922.76953
03/19/2015,11899.40039
03/20/2015,12039.37012
03/23/2015,11895.83984
03/24/2015,12005.69043
03/25/2015,11865.32031
03/26/2015,11843.67969
03/27/2015,11868.33008
03/30/2015,12086.00977
03/31/2015,11966.16992
04/01/2015,12001.37988
04/02/2015,11967.38965
04/07/2015,12123.51953
04/08/2015,12035.86035
04/09/2015,12166.44043
04/10/2015,12374.73047
04/13/2015,12338.73047
04/14/2015,12227.59961
04/15/2015,12231.33984
04/16/2015,11998.86035
04/17/2015,11688.7002
04/20/2015,11891.91016
04/21/2015,11939.58008
04/22/2015,11867.37012
04/23/2015,11723.58008
04/24/2015,11810.84961
04/27/2015,12039.16016
04/28/2015,11811.66016
04/29/2015,11432.71973
04/30/2015,11454.37988
05/04/2015,11619.84961
05/05/2015,11327.67969
05/06/2015,11350.15039
05/07/2015,11407.96973
05/08/2015,11709.73047
05/11/2015,11673.34961
05/12/2015,11472.41016
05/13/2015,11351.45996
05/14/2015,11559.82031
05/15/2015,11447.03027
05/18/2015,11594.28027
05/19/2015,11853.33008
05/20/2015,11848.46973
05/21/2015,11864.58984
05/22/2015,11815.00977
05/26/2015,11625.12988
05/27/2015,11771.12988
05/28/2015,11677.57031
05/29/2015,11413.82031
06/01/2015,11436.04981
06/02/2015,11328.79981
06/03/2015,11419.62012
06/04/2015,11340.59961
06/05/2015,11197.15039
06/08/2015,11064.91992
06/09/2015,11001.29004
06/10/2015,11265.38965
06/11/2015,11332.78027
06/12/2015,11196.49023
06/15/2015,10984.96973
06/16/2015,11044.00977
06/17/2015,10978.00977
06/18/2015,11100.29981
06/19/2015,11040.09961
06/22/2015,11460.5
06/23/2015,11542.54004
06/24/2015,11471.25977
06/25/2015,11473.12988
06/26/2015,11492.42969
06/29/2015,11083.2002
06/30/2015,10944.96973
07/01/2015,11180.5
07/02/2015,11099.34961
07/03/2015,11058.38965
07/06/2015,10890.62988
07/07/2015,10676.78027
07/08/2015,10747.29981
07/09/2015,10996.41016
07/10/2015,11315.62988
07/13/2015,11484.37988
07/14/2015,11516.90039
07/15/2015,11539.66016
07/16/2015,11716.75977
07/17/2015,11673.41992
07/20/2015,11735.71973
07/21/2015,11604.79981
07/22/2015,11520.66992
07/23/2015,11512.11035
07/24/2015,11347.4502
07/27/2015,11056.40039
07/28/2015,11173.91016
07/29/2015,11211.84961
07/30/2015,11257.15039
07/31/2015,11308.99023
08/03/2015,11443.71973
08/04/2015,11456.07031
08/05/2015,11636.29981
08/06/2015,11585.09961
08/07/2015,11490.83008
08/10/2015,11604.78027
08/11/2015,11293.65039
08/12/2015,10924.61035
08/13/2015,11014.62988
08/14/2015,10985.13965
08/17/2015,10940.33008
08/18/2015,10915.91992
08/19/2015,10682.15039
08/20/2015,10432.19043
08/21/2015,10124.51953
08/24/2015,9648.429688
08/25/2015,10128.12012
08/26/2015,9997.429688
08/27/2015,10315.62012
08/28/2015,10298.53027
08/31/2015,10259.45996
09/01/2015,10015.57031
09/02/2015,10048.04981
09/03/2015,10317.83984
09/04/2015,10038.04004
09/07/2015,10108.61035
09/08/2015,10271.36035
09/09/2015,10303.12012
09/10/2015,10210.44043
09/11/2015,10123.55957
09/14/2015,10131.74023
09/15/2015,10188.12988
09/16/2015,10227.20996
09/17/2015,10229.58008
09/18/2015,9916.160156
09/21/2015,9948.509766
09/22/2015,9570.660156
09/23/2015,9612.620117
09/24/2015,9427.639648
09/25/2015,9688.530273
09/28/2015,9483.549805
09/29/2015,9450.400391
09/30/2015,9660.44043
10/01/2015,9509.25
10/02/2015,9553.070313
10/05/2015,9814.790039
10/06/2015,9902.830078
10/07/2015,9970.400391
10/08/2015,9993.070313
10/09/2015,10096.59961
10/12/2015,10119.83008
10/13/2015,10032.82031
10/14/2015,9915.849609
10/15/2015,10064.79981
10/16/2015,10104.42969
10/19/2015,10164.30957
10/20/2015,10147.67969
10/21/2015,10238.09961
10/22/2015,10491.96973
10/23/2015,10794.54004
10/26/2015,10801.33984
10/27/2015,10692.19043
10/28/2015,10831.95996
10/29/2015,10800.83984
10/30/2015,10850.13965
11/02/2015,10950.66992
11/03/2015,10951.15039
11/04/2015,10845.24023
11/05/2015,10887.74023
11/06/2015,10988.03027
11/09/2015,10815.4502
11/10/2015,10832.51953
11/11/2015,10907.87012
11/12/2015,10782.62988
11/13/2015,10708.40039
11/16/2015,10713.23047
11/17/2015,10971.04004
11/18/2015,10959.9502
11/19/2015,11085.44043
11/20/2015,11119.83008
11/23/2015,11092.30957
11/24/2015,10933.99023
11/25/2015,11169.54004
11/26/2015,11320.76953
11/27/2015,11293.75977
11/30/2015,11382.23047
12/01/2015,11261.24023
12/02/2015,11190.01953
12/03/2015,10789.24023
12/04/2015,10752.09961
12/07/2015,10886.08984
12/08/2015,10673.59961
12/09/2015,10592.49023
12/10/2015,10598.92969
12/11/2015,10340.05957
12/14/2015,10139.33984
12/15/2015,10450.37988
12/16/2015,10469.25977
12/17/2015,10738.12012
12/18/2015,10608.19043
12/21/2015,10497.76953
12/22/2015,10488.75
12/23/2015,10727.63965
12/25/2015,null
12/28/2015,10653.91016
12/29/2015,10860.13965
12/30/2015,10743.00977
01/04/2016,10283.44043
01/05/2016,10310.09961
01/06/2016,10214.01953
01/07/2016,9979.849609
01/08/2016,9849.339844
01/11/2016,9825.070313
01/12/2016,9985.429688
01/13/2016,9960.959961
01/14/2016,9794.200195
01/15/2016,9545.269531
01/18/2016,9521.849609
01/19/2016,9664.209961
01/20/2016,9391.639648
01/21/2016,9574.160156
01/22/2016,9764.879883
01/25/2016,9736.150391
01/26/2016,9822.75
01/27/2016,9880.820313
01/28/2016,9639.589844
01/29/2016,9798.110352
02/01/2016,9757.879883
02/02/2016,9581.040039
02/03/2016,9434.820313
02/04/2016,9393.360352
02/05/2016,9286.230469
02/08/2016,8979.360352
02/09/2016,8879.400391
02/10/2016,9017.290039
02/11/2016,8752.870117
02/12/2016,8967.509766
02/15/2016,9206.839844
02/16/2016,9135.110352
02/17/2016,9377.209961
02/18/2016,9463.639648
02/19/2016,9388.049805
02/22/2016,9573.589844
02/23/2016,9416.769531
02/24/2016,9167.799805
02/25/2016,9331.480469
02/26/2016,9513.299805
02/29/2016,9495.400391
03/01/2016,9717.160156
03/02/2016,9776.620117
03/03/2016,9751.919922
03/04/2016,9824.169922
03/07/2016,9778.929688
03/08/2016,9692.820313
03/09/2016,9723.089844
03/10/2016,9498.150391
03/11/2016,9831.129883
03/14/2016,9990.259766
03/15/2016,9933.849609
03/16/2016,9983.410156
03/17/2016,9892.200195
03/18/2016,9950.799805
03/21/2016,9948.639648
03/22/2016,9990
03/23/2016,10022.92969
03/24/2016,9851.349609
03/29/2016,9887.94043
03/30/2016,10046.61035
03/31/2016,9965.509766
04/01/2016,9794.639648
04/04/2016,9822.080078
04/05/2016,9563.360352
04/06/2016,9624.509766
04/07/2016,9530.620117
04/08/2016,9622.259766
04/11/2016,9682.990234
04/12/2016,9761.469727
04/13/2016,10026.09961
