Local time,Open,High,Low,Close,Volume
14.02.2012 00:00:00.000 GMT+0200,1.3186,1.32155,1.30801,1.31303,2.4004E+11
15.02.2012 00:00:00.000 GMT+0200,1.31306,1.31903,1.30441,1.30652,2.56765E+11
16.02.2012 00:00:00.000 GMT+0200,1.30653,1.31551,1.29751,1.31298,2.71309E+11
17.02.2012 00:00:00.000 GMT+0200,1.31299,1.31967,1.31149,1.31425,2.23042E+11
18.02.2012 00:00:00.000 GMT+0200,1.31425,1.31425,1.31425,1.31425,0
19.02.2012 00:00:00.000 GMT+0200,1.31425,1.31425,1.31425,1.31425,0
20.02.2012 00:00:00.000 GMT+0200,1.31795,1.32766,1.31733,1.32416,1.82804E+11
21.02.2012 00:00:00.000 GMT+0200,1.3242,1.32926,1.3187,1.32329,2.58064E+11
22.02.2012 00:00:00.000 GMT+0200,1.32329,1.32638,1.32109,1.32493,2.19632E+11
23.02.2012 00:00:00.000 GMT+0200,1.32494,1.33779,1.32318,1.33707,2.14071E+11
24.02.2012 00:00:00.000 GMT+0200,1.33707,1.34857,1.33568,1.34461,2.20856E+11
25.02.2012 00:00:00.000 GMT+0200,1.34461,1.34461,1.34461,1.34461,0
26.02.2012 00:00:00.000 GMT+0200,1.34461,1.34461,1.34461,1.34461,0
27.02.2012 00:00:00.000 GMT+0200,1.34612,1.34787,1.33658,1.33966,2.55751E+11
28.02.2012 00:00:00.000 GMT+0200,1.33967,1.34708,1.33901,1.34606,2.5842E+11
29.02.2012 00:00:00.000 GMT+0200,1.34606,1.34853,1.33147,1.33238,2.67873E+11
01.03.2012 00:00:00.000 GMT+0200,1.33237,1.33556,1.3282,1.33112,2.51349E+11
02.03.2012 00:00:00.000 GMT+0200,1.33112,1.33326,1.31864,1.32003,2.22958E+11
03.03.2012 00:00:00.000 GMT+0200,1.32003,1.32003,1.32003,1.32003,0
04.03.2012 00:00:00.000 GMT+0200,1.32003,1.32003,1.32003,1.32003,0
05.03.2012 00:00:00.000 GMT+0200,1.31895,1.32386,1.31597,1.32162,2.33363E+11
06.03.2012 00:00:00.000 GMT+0200,1.32163,1.32256,1.31032,1.31116,2.48956E+11
07.03.2012 00:00:00.000 GMT+0200,1.31117,1.31638,1.30959,1.31491,2.20286E+11
08.03.2012 00:00:00.000 GMT+0200,1.31487,1.3291,1.3135,1.32741,2.18783E+11
09.03.2012 00:00:00.000 GMT+0200,1.3274,1.32772,1.30974,1.31227,2.10525E+11
10.03.2012 00:00:00.000 GMT+0200,1.31227,1.31227,1.31227,1.31227,0
11.03.2012 00:00:00.000 GMT+0200,1.31227,1.31227,1.31227,1.31227,0
11.03.2012 23:00:00.000 GMT+0200,1.30991,1.31583,1.30788,1.31549,2.06712E+11
12.03.2012 23:00:00.000 GMT+0200,1.31543,1.31902,1.30518,1.30837,2.2831E+11
13.03.2012 23:00:00.000 GMT+0200,1.30837,1.309,1.30108,1.30318,2.18076E+11
14.03.2012 23:00:00.000 GMT+0200,1.30316,1.31176,1.30035,1.30795,2.18308E+11
15.03.2012 23:00:00.000 GMT+0200,1.30796,1.31869,1.30486,1.31732,1.94291E+11
16.03.2012 23:00:00.000 GMT+0200,1.31732,1.31732,1.31732,1.31732,0
17.03.2012 23:00:00.000 GMT+0200,1.31732,1.31732,1.31732,1.31732,0
18.03.2012 23:00:00.000 GMT+0200,1.31743,1.32628,1.31417,1.32375,1.76572E+11
19.03.2012 23:00:00.000 GMT+0200,1.32375,1.32516,1.3172,1.32252,1.92907E+11
20.03.2012 23:00:00.000 GMT+0200,1.32252,1.32844,1.31788,1.32151,1.99721E+11
21.03.2012 23:00:00.000 GMT+0200,1.32151,1.32544,1.3135,1.31999,2.21609E+11
22.03.2012 23:00:00.000 GMT+0200,1.31999,1.32919,1.31907,1.32684,2.0579E+11
23.03.2012 23:00:00.000 GMT+0200,1.32684,1.32684,1.32684,1.32684,0
24.03.2012 23:00:00.000 GMT+0200,1.32684,1.32684,1.32684,1.32684,0
26.03.2012 00:00:00.000 GMT+0300,1.3269,1.33674,1.3192,1.33569,2.11002E+11
27.03.2012 00:00:00.000 GMT+0300,1.33581,1.33846,1.33121,1.33149,1.9831E+11
28.03.2012 00:00:00.000 GMT+0300,1.33149,1.33727,1.32772,1.33162,2.13875E+11
29.03.2012 00:00:00.000 GMT+0300,1.3316,1.33449,1.32524,1.33014,2.06219E+11
30.03.2012 00:00:00.000 GMT+0300,1.33011,1.33748,1.32937,1.33405,2.01264E+11
31.03.2012 00:00:00.000 GMT+0300,1.33405,1.33405,1.33405,1.33405,0
01.04.2012 00:00:00.000 GMT+0300,1.33405,1.33405,1.33376,1.33376,0
02.04.2012 00:00:00.000 GMT+0300,1.33584,1.33803,1.32777,1.33197,1.96664E+11
03.04.2012 00:00:00.000 GMT+0300,1.33194,1.33671,1.32131,1.32325,2.13256E+11
04.04.2012 00:00:00.000 GMT+0300,1.32325,1.32384,1.31073,1.31414,2.21675E+11
05.04.2012 00:00:00.000 GMT+0300,1.31414,1.31642,1.30353,1.30647,1.85441E+11
06.04.2012 00:00:00.000 GMT+0300,1.30646,1.31098,1.30503,1.30964,77262279053
07.04.2012 00:00:00.000 GMT+0300,1.30964,1.30964,1.30964,1.30964,0
08.04.2012 00:00:00.000 GMT+0300,1.30964,1.30964,1.30964,1.30964,0
09.04.2012 00:00:00.000 GMT+0300,1.30985,1.31334,1.30337,1.31051,1.09565E+11
10.04.2012 00:00:00.000 GMT+0300,1.31048,1.3144,1.30538,1.30809,2.35286E+11
11.04.2012 00:00:00.000 GMT+0300,1.30808,1.31562,1.3066,1.31086,2.12134E+11
12.04.2012 00:00:00.000 GMT+0300,1.31086,1.32123,1.3102,1.31867,2.10136E+11
13.04.2012 00:00:00.000 GMT+0300,1.31867,1.32011,1.30692,1.30755,2.06739E+11
14.04.2012 00:00:00.000 GMT+0300,1.30755,1.30755,1.30755,1.30755,0
15.04.2012 00:00:00.000 GMT+0300,1.30755,1.30755,1.30755,1.30755,0
16.04.2012 00:00:00.000 GMT+0300,1.30632,1.31465,1.29958,1.31412,2.40528E+11
17.04.2012 00:00:00.000 GMT+0300,1.31412,1.31692,1.30902,1.31259,2.09331E+11
18.04.2012 00:00:00.000 GMT+0300,1.31261,1.31403,1.30572,1.31223,2.25396E+11
19.04.2012 00:00:00.000 GMT+0300,1.31226,1.31608,1.30699,1.31367,2.35239E+11
20.04.2012 00:00:00.000 GMT+0300,1.31367,1.32263,1.31285,1.32159,2.18032E+11
21.04.2012 00:00:00.000 GMT+0300,1.32159,1.32159,1.32159,1.32159,0
22.04.2012 00:00:00.000 GMT+0300,1.32159,1.32159,1.32159,1.32159,0
23.04.2012 00:00:00.000 GMT+0300,1.31817,1.32101,1.31045,1.31559,2.09952E+11
24.04.2012 00:00:00.000 GMT+0300,1.31559,1.32173,1.31447,1.31958,2.11164E+11
25.04.2012 00:00:00.000 GMT+0300,1.31958,1.32359,1.31736,1.32162,2.09505E+11
26.04.2012 00:00:00.000 GMT+0300,1.32161,1.32625,1.31985,1.32209,1.87522E+11
27.04.2012 00:00:00.000 GMT+0300,1.32208,1.32698,1.3157,1.32535,2.32818E+11
28.04.2012 00:00:00.000 GMT+0300,1.32535,1.32535,1.32535,1.32535,0
29.04.2012 00:00:00.000 GMT+0300,1.32535,1.32535,1.32535,1.32535,0
30.04.2012 00:00:00.000 GMT+0300,1.32333,1.32663,1.32078,1.32384,1.90877E+11
01.05.2012 00:00:00.000 GMT+0300,1.32383,1.32828,1.32039,1.32362,1.44713E+11
02.05.2012 00:00:00.000 GMT+0300,1.32362,1.32412,1.31248,1.31578,2.03251E+11
03.05.2012 00:00:00.000 GMT+0300,1.31576,1.31791,1.3099,1.31499,1.87968E+11
04.05.2012 00:00:00.000 GMT+0300,1.31499,1.3178,1.30799,1.30824,1.87643E+11
05.05.2012 00:00:00.000 GMT+0300,1.30824,1.30824,1.30824,1.30824,0
06.05.2012 00:00:00.000 GMT+0300,1.30824,1.30824,1.30824,1.30824,0
07.05.2012 00:00:00.000 GMT+0300,1.30091,1.30642,1.2955,1.305,2.24174E+11
08.05.2012 00:00:00.000 GMT+0300,1.30499,1.30652,1.29823,1.30049,2.3335E+11
09.05.2012 00:00:00.000 GMT+0300,1.30048,1.3007,1.29107,1.29279,2.64252E+11
10.05.2012 00:00:00.000 GMT+0300,1.29279,1.29785,1.29236,1.29351,2.32205E+11
11.05.2012 00:00:00.000 GMT+0300,1.29349,1.29572,1.29045,1.29153,2.28106E+11
12.05.2012 00:00:00.000 GMT+0300,1.29153,1.29153,1.29153,1.29153,0
13.05.2012 00:00:00.000 GMT+0300,1.29153,1.29153,1.29153,1.29153,0
14.05.2012 00:00:00.000 GMT+0300,1.28976,1.29042,1.2821,1.28228,2.26784E+11
15.05.2012 00:00:00.000 GMT+0300,1.28229,1.28686,1.27216,1.27285,2.46902E+11
16.05.2012 00:00:00.000 GMT+0300,1.27284,1.27585,1.26811,1.27153,2.8088E+11
17.05.2012 00:00:00.000 GMT+0300,1.27158,1.27489,1.26664,1.26972,2.60902E+11
18.05.2012 00:00:00.000 GMT+0300,1.26974,1.27936,1.26415,1.27826,2.67061E+11
19.05.2012 00:00:00.000 GMT+0300,1.27826,1.27826,1.27826,1.27826,0
20.05.2012 00:00:00.000 GMT+0300,1.27826,1.27826,1.27826,1.27826,0
21.05.2012 00:00:00.000 GMT+0300,1.27605,1.28236,1.2725,1.28169,2.44168E+11
22.05.2012 00:00:00.000 GMT+0300,1.28168,1.2819,1.26578,1.2683,2.56599E+11
23.05.2012 00:00:00.000 GMT+0300,1.2683,1.26877,1.25448,1.25816,2.95589E+11
24.05.2012 00:00:00.000 GMT+0300,1.25817,1.26188,1.25154,1.25317,2.87631E+11
25.05.2012 00:00:00.000 GMT+0300,1.25315,1.26017,1.24984,1.25151,2.49497E+11
26.05.2012 00:00:00.000 GMT+0300,1.25151,1.25151,1.25151,1.25151,0
27.05.2012 00:00:00.000 GMT+0300,1.25151,1.25151,1.25151,1.25151,0
28.05.2012 00:00:00.000 GMT+0300,1.25726,1.2624,1.25245,1.25403,1.76882E+11
29.05.2012 00:00:00.000 GMT+0300,1.25401,1.25741,1.24606,1.25016,2.59715E+11
30.05.2012 00:00:00.000 GMT+0300,1.25011,1.2505,1.23613,1.23659,2.73156E+11
31.05.2012 00:00:00.000 GMT+0300,1.23658,1.24281,1.23363,1.23648,2.72294E+11
01.06.2012 00:00:00.000 GMT+0300,1.23648,1.24481,1.22913,1.24328,2.85625E+11
02.06.2012 00:00:00.000 GMT+0300,1.24328,1.24328,1.24328,1.24328,0
03.06.2012 00:00:00.000 GMT+0300,1.24328,1.24328,1.24328,1.24328,0
04.06.2012 00:00:00.000 GMT+0300,1.24128,1.25079,1.23856,1.24993,2.27475E+11
05.06.2012 00:00:00.000 GMT+0300,1.24992,1.25417,1.24098,1.24517,2.51149E+11
06.06.2012 00:00:00.000 GMT+0300,1.24518,1.25851,1.24405,1.25811,2.70668E+11
07.06.2012 00:00:00.000 GMT+0300,1.25811,1.26249,1.25398,1.25599,2.6261E+11
08.06.2012 00:00:00.000 GMT+0300,1.25599,1.25742,1.24353,1.25159,2.47598E+11
09.06.2012 00:00:00.000 GMT+0300,1.25159,1.25159,1.25159,1.25159,0
10.06.2012 00:00:00.000 GMT+0300,1.25159,1.25159,1.25159,1.25159,0
11.06.2012 00:00:00.000 GMT+0300,1.26385,1.26676,1.248,1.24825,2.6423E+11
12.06.2012 00:00:00.000 GMT+0300,1.24822,1.25287,1.24425,1.2503,2.76888E+11
13.06.2012 00:00:00.000 GMT+0300,1.25026,1.26098,1.24735,1.25566,2.67774E+11
14.06.2012 00:00:00.000 GMT+0300,1.25562,1.26362,1.25415,1.26316,2.57549E+11
15.06.2012 00:00:00.000 GMT+0300,1.26318,1.26642,1.2592,1.26381,2.24655E+11
16.06.2012 00:00:00.000 GMT+0300,1.26381,1.26381,1.26381,1.26381,0
17.06.2012 00:00:00.000 GMT+0300,1.26381,1.26381,1.26381,1.26381,0
18.06.2012 00:00:00.000 GMT+0300,1.26918,1.27474,1.25592,1.2576,2.74322E+11
19.06.2012 00:00:00.000 GMT+0300,1.2576,1.27302,1.25687,1.26846,2.57979E+11
20.06.2012 00:00:00.000 GMT+0300,1.26844,1.27408,1.26383,1.27068,2.55869E+11
21.06.2012 00:00:00.000 GMT+0300,1.27059,1.27071,1.25313,1.25396,2.65328E+11
22.06.2012 00:00:00.000 GMT+0300,1.25397,1.2583,1.25188,1.25669,2.22259E+11
23.06.2012 00:00:00.000 GMT+0300,1.25669,1.25669,1.25669,1.25669,0
24.06.2012 00:00:00.000 GMT+0300,1.25669,1.25669,1.25669,1.25669,0
25.06.2012 00:00:00.000 GMT+0300,1.25432,1.25577,1.24709,1.2503,2.05846E+11
26.06.2012 00:00:00.000 GMT+0300,1.2503,1.253,1.24416,1.2492,2.38744E+11
27.06.2012 00:00:00.000 GMT+0300,1.24923,1.25079,1.2445,1.24688,2.04242E+11
28.06.2012 00:00:00.000 GMT+0300,1.24676,1.25239,1.24071,1.2443,2.5108E+11
29.06.2012 00:00:00.000 GMT+0300,1.2443,1.26924,1.24323,1.26627,2.91969E+11
30.06.2012 00:00:00.000 GMT+0300,1.26627,1.26627,1.26627,1.26627,0
01.07.2012 00:00:00.000 GMT+0300,1.26627,1.26627,1.26627,1.26627,0
02.07.2012 00:00:00.000 GMT+0300,1.2675,1.26777,1.25679,1.25748,2.23119E+11
03.07.2012 00:00:00.000 GMT+0300,1.2575,1.26269,1.25586,1.26067,1.95499E+11
04.07.2012 00:00:00.000 GMT+0300,1.26067,1.26073,1.25082,1.25261,1.51329E+11
05.07.2012 00:00:00.000 GMT+0300,1.25264,1.25381,1.23638,1.23904,2.34927E+11
06.07.2012 00:00:00.000 GMT+0300,1.23905,1.24008,1.22596,1.2285,2.24123E+11
07.07.2012 00:00:00.000 GMT+0300,1.2285,1.2285,1.2285,1.2285,0
08.07.2012 00:00:00.000 GMT+0300,1.2285,1.2285,1.2285,1.2285,0
09.07.2012 00:00:00.000 GMT+0300,1.22584,1.23227,1.22558,1.23119,2.06299E+11
10.07.2012 00:00:00.000 GMT+0300,1.23114,1.23336,1.2235,1.22491,2.25927E+11
11.07.2012 00:00:00.000 GMT+0300,1.2249,1.22963,1.2212,1.22379,2.19404E+11
12.07.2012 00:00:00.000 GMT+0300,1.22379,1.22479,1.2167,1.22025,2.34654E+11
13.07.2012 00:00:00.000 GMT+0300,1.22024,1.22546,1.2162,1.22483,2.16422E+11
14.07.2012 00:00:00.000 GMT+0300,1.22483,1.22483,1.22483,1.22483,0
15.07.2012 00:00:00.000 GMT+0300,1.22483,1.22483,1.22483,1.22483,0
16.07.2012 00:00:00.000 GMT+0300,1.22646,1.22894,1.21755,1.22719,1.91785E+11
17.07.2012 00:00:00.000 GMT+0300,1.22713,1.23149,1.21885,1.22936,2.28053E+11
18.07.2012 00:00:00.000 GMT+0300,1.22936,1.23062,1.22165,1.22829,2.30472E+11
19.07.2012 00:00:00.000 GMT+0300,1.22829,1.23209,1.22288,1.228,2.33015E+11
20.07.2012 00:00:00.000 GMT+0300,1.22791,1.22825,1.21443,1.21563,2.17678E+11
21.07.2012 00:00:00.000 GMT+0300,1.21563,1.21563,1.21563,1.21563,0
22.07.2012 00:00:00.000 GMT+0300,1.21563,1.21563,1.21563,1.21563,0
23.07.2012 00:00:00.000 GMT+0300,1.21143,1.21442,1.20684,1.21158,2.53056E+11
24.07.2012 00:00:00.000 GMT+0300,1.21159,1.21372,1.20419,1.2059,2.45788E+11
25.07.2012 00:00:00.000 GMT+0300,1.20584,1.21674,1.20531,1.21574,2.53056E+11
26.07.2012 00:00:00.000 GMT+0300,1.21569,1.23284,1.21172,1.22817,2.49782E+11
27.07.2012 00:00:00.000 GMT+0300,1.22818,1.23899,1.22416,1.23182,2.69111E+11
28.07.2012 00:00:00.000 GMT+0300,1.23182,1.23182,1.23182,1.23182,0
29.07.2012 00:00:00.000 GMT+0300,1.23182,1.23182,1.23182,1.23182,0
30.07.2012 00:00:00.000 GMT+0300,1.22946,1.23102,1.22246,1.226,2.05977E+11
31.07.2012 00:00:00.000 GMT+0300,1.226,1.23291,1.2248,1.23024,1.98755E+11
01.08.2012 00:00:00.000 GMT+0300,1.23033,1.23362,1.2218,1.22242,1.59964E+11
02.08.2012 00:00:00.000 GMT+0300,1.22243,1.23888,1.21339,1.21794,2.27257E+11
03.08.2012 00:00:00.000 GMT+0300,1.21794,1.23919,1.21664,1.23852,2.24537E+11
04.08.2012 00:00:00.000 GMT+0300,1.23852,1.23852,1.23852,1.23852,0
05.08.2012 00:00:00.000 GMT+0300,1.23852,1.23852,1.23852,1.23852,0
06.08.2012 00:00:00.000 GMT+0300,1.23925,1.24429,1.23413,1.23993,1.96003E+11
07.08.2012 00:00:00.000 GMT+0300,1.23997,1.24417,1.23757,1.2398,1.8787E+11
08.08.2012 00:00:00.000 GMT+0300,1.2398,1.2402,1.23267,1.23646,1.8734E+11
09.08.2012 00:00:00.000 GMT+0300,1.23642,1.23866,1.22668,1.23053,1.89554E+11
10.08.2012 00:00:00.000 GMT+0300,1.23053,1.23162,1.22412,1.22894,1.76227E+11
11.08.2012 00:00:00.000 GMT+0300,1.22894,1.22894,1.22894,1.22894,0
12.08.2012 00:00:00.000 GMT+0300,1.22894,1.22894,1.22894,1.22894,0
13.08.2012 00:00:00.000 GMT+0300,1.22894,1.23732,1.226,1.23313,1.64325E+11
14.08.2012 00:00:00.000 GMT+0300,1.23312,1.23851,1.23165,1.2321,1.70294E+11
15.08.2012 00:00:00.000 GMT+0300,1.2321,1.23432,1.22635,1.22895,1.40416E+11
16.08.2012 00:00:00.000 GMT+0300,1.22896,1.2372,1.2256,1.2355,1.63781E+11
17.08.2012 00:00:00.000 GMT+0300,1.23548,1.23818,1.22894,1.23308,1.54463E+11
18.08.2012 00:00:00.000 GMT+0300,1.23308,1.23308,1.23308,1.23308,0
19.08.2012 00:00:00.000 GMT+0300,1.23308,1.23308,1.23308,1.23308,0
20.08.2012 00:00:00.000 GMT+0300,1.2348,1.23685,1.22948,1.23453,1.53175E+11
21.08.2012 00:00:00.000 GMT+0300,1.2345,1.24872,1.23417,1.24718,1.88959E+11
22.08.2012 00:00:00.000 GMT+0300,1.2471,1.25379,1.2431,1.25285,1.81631E+11
23.08.2012 00:00:00.000 GMT+0300,1.25286,1.25885,1.25233,1.25629,1.95659E+11
24.08.2012 00:00:00.000 GMT+0300,1.25624,1.25678,1.24843,1.25107,1.69269E+11
25.08.2012 00:00:00.000 GMT+0300,1.25107,1.25107,1.25107,1.25107,0
26.08.2012 00:00:00.000 GMT+0300,1.25107,1.25107,1.25107,1.25107,0
27.08.2012 00:00:00.000 GMT+0300,1.25096,1.25351,1.24898,1.24985,1.16628E+11
28.08.2012 00:00:00.000 GMT+0300,1.24985,1.25759,1.2465,1.25642,1.68122E+11
29.08.2012 00:00:00.000 GMT+0300,1.25642,1.25729,1.25183,1.25298,1.53641E+11
30.08.2012 00:00:00.000 GMT+0300,1.25296,1.25635,1.2488,1.2506,1.55438E+11
31.08.2012 00:00:00.000 GMT+0300,1.25058,1.26372,1.24933,1.25738,1.94413E+11
01.09.2012 00:00:00.000 GMT+0300,1.25738,1.25758,1.25738,1.25758,0
02.09.2012 00:00:00.000 GMT+0300,1.25758,1.25758,1.25758,1.25758,0
03.09.2012 00:00:00.000 GMT+0300,1.25666,1.26091,1.25599,1.25919,1.18222E+11
04.09.2012 00:00:00.000 GMT+0300,1.25919,1.26275,1.25553,1.25651,1.6452E+11
05.09.2012 00:00:00.000 GMT+0300,1.25651,1.2624,1.25015,1.25996,1.9266E+11
06.09.2012 00:00:00.000 GMT+0300,1.25994,1.26469,1.25611,1.26301,1.98614E+11
07.09.2012 00:00:00.000 GMT+0300,1.26302,1.28171,1.26263,1.28152,1.86654E+11
08.09.2012 00:00:00.000 GMT+0300,1.28152,1.28152,1.28152,1.28152,0
09.09.2012 00:00:00.000 GMT+0300,1.28152,1.28152,1.28152,1.28152,0
10.09.2012 00:00:00.000 GMT+0300,1.28067,1.28107,1.27553,1.27575,1.57832E+11
11.09.2012 00:00:00.000 GMT+0300,1.27576,1.28707,1.27546,1.28543,1.81705E+11
12.09.2012 00:00:00.000 GMT+0300,1.28544,1.29361,1.28399,1.28989,1.97555E+11
13.09.2012 00:00:00.000 GMT+0300,1.2899,1.30014,1.28742,1.29884,1.87089E+11
14.09.2012 00:00:00.000 GMT+0300,1.29882,1.3167,1.29797,1.31299,2.10794E+11
15.09.2012 00:00:00.000 GMT+0300,1.31299,1.31299,1.31299,1.31299,0
16.09.2012 00:00:00.000 GMT+0300,1.31299,1.31299,1.31299,1.31299,0
17.09.2012 00:00:00.000 GMT+0300,1.31175,1.31694,1.30834,1.31167,1.74459E+11
18.09.2012 00:00:00.000 GMT+0300,1.31164,1.31194,1.3029,1.30474,1.80863E+11
19.09.2012 00:00:00.000 GMT+0300,1.30467,1.30846,1.2993,1.30482,1.80289E+11
20.09.2012 00:00:00.000 GMT+0300,1.3048,1.30587,1.2921,1.29683,1.93427E+11
21.09.2012 00:00:00.000 GMT+0300,1.29685,1.30476,1.2955,1.29792,1.90536E+11
22.09.2012 00:00:00.000 GMT+0300,1.29792,1.29792,1.29792,1.29792,0
23.09.2012 00:00:00.000 GMT+0300,1.29792,1.29792,1.29792,1.29792,0
24.09.2012 00:00:00.000 GMT+0300,1.29749,1.29878,1.28904,1.29301,1.42982E+11
25.09.2012 00:00:00.000 GMT+0300,1.293,1.29706,1.28871,1.28995,1.62972E+11
26.09.2012 00:00:00.000 GMT+0300,1.28992,1.29126,1.2835,1.28728,1.51685E+11
27.09.2012 00:00:00.000 GMT+0300,1.28728,1.29282,1.28307,1.29132,1.62221E+11
28.09.2012 00:00:00.000 GMT+0300,1.2913,1.29596,1.28387,1.28591,1.93873E+11
29.09.2012 00:00:00.000 GMT+0300,1.28591,1.28591,1.28591,1.28591,0
30.09.2012 00:00:00.000 GMT+0300,1.28591,1.28591,1.28591,1.28591,0
01.10.2012 00:00:00.000 GMT+0300,1.28444,1.29381,1.28038,1.28877,1.85848E+11
02.10.2012 00:00:00.000 GMT+0300,1.28877,1.29676,1.28799,1.29191,1.65811E+11
03.10.2012 00:00:00.000 GMT+0300,1.29189,1.29367,1.28772,1.29049,1.69707E+11
04.10.2012 00:00:00.000 GMT+0300,1.2905,1.30312,1.29008,1.30174,1.86846E+11
05.10.2012 00:00:00.000 GMT+0300,1.30174,1.30714,1.29938,1.30344,1.70022E+11
06.10.2012 00:00:00.000 GMT+0300,1.30344,1.30344,1.30344,1.30344,0
07.10.2012 00:00:00.000 GMT+0300,1.30344,1.30344,1.30344,1.30344,0
08.10.2012 00:00:00.000 GMT+0300,1.30227,1.30256,1.29371,1.29675,1.35189E+11
09.10.2012 00:00:00.000 GMT+0300,1.29675,1.29906,1.28592,1.2885,1.83447E+11
10.10.2012 00:00:00.000 GMT+0300,1.2885,1.29127,1.28352,1.28748,1.7424E+11
11.10.2012 00:00:00.000 GMT+0300,1.28748,1.29511,1.28258,1.29269,1.69749E+11
12.10.2012 00:00:00.000 GMT+0300,1.29267,1.29906,1.29219,1.29522,1.57272E+11
13.10.2012 00:00:00.000 GMT+0300,1.29522,1.29522,1.29522,1.29522,0
14.10.2012 00:00:00.000 GMT+0300,1.29522,1.29522,1.29522,1.29522,0
15.10.2012 00:00:00.000 GMT+0300,1.29527,1.29786,1.28905,1.29484,1.57963E+11
