,Close,MA10,MACD,ROC,Momentum,RSI,BOLU,BOLD,CCI
0,1.01842,,0.0,,,,,,
1,1.01039,,-0.0006405698005698124,-0.007884762671589524,,0.0,,,
2,1.01264,,-0.0009556536067079069,0.0022268628945259607,,23.7416904083573,,,
3,1.01969,,-0.0006292303367965157,0.006962000316005689,0.0012699999999998823,58.25037068417667,,,
4,1.02819,,0.00031174778449361007,0.008335866783041858,0.017800000000000038,74.00748711112999,,,
5,1.02335,,0.0006593318079033406,-0.0047073011797430005,0.010709999999999997,59.74196822340195,,,
6,1.01548,,0.00029633545236507075,-0.007690428494649967,-0.004210000000000047,44.31054801835612,,,
7,1.01944,,0.00032445699201599787,0.003899633670776346,-0.008750000000000036,51.33794885388414,,,
8,1.01901,,0.00030849002744615106,-0.0004218002040335189,-0.0043400000000000105,50.568058598815384,,,
9,1.02302,1.0189629999999998,0.0006123507813875495,0.003935192000078576,0.007540000000000102,57.21623742345817,,,
10,1.01783,1.0189039999999998,0.00042942287314939875,-0.005073214599910098,-0.0016099999999998893,47.94354876021434,,,
11,1.01514,1.019379,6.662268437995778e-05,-0.00264287749427712,-0.00387000000000004,43.85087557983248,,,
12,1.01106,1.0192210000000002,-0.0005438517961018352,-0.004019150067970784,-0.01195999999999997,38.33585191004184,,,
13,1.01059,1.018311,-0.001053438904216053,-0.0004648586631851427,-0.007239999999999913,37.72850903682516,,,
14,1.01303,1.016795,-0.001246039186593828,0.0024144311738687274,-0.0021099999999998342,42.94272820553829,,,
15,1.00821,1.015281,-0.0017672383914586476,-0.004758003218068612,-0.002850000000000019,36.27572296165802,,,
16,1.00886,1.0146190000000002,-0.0021035940261364683,0.0006447069558921648,-0.0017300000000000093,37.724436893514145,,,
17,1.0042,1.0130950000000003,-0.002714885830785718,-0.004619074995539627,-0.008830000000000116,31.940207552544493,,,
18,1.00158,1.011352,-0.0033718821355019912,-0.0026090420235013612,-0.006630000000000136,29.148254235865224,,,
19,1.00138,1.009188,-0.003864151238792468,-0.00019968449849236007,-0.007480000000000153,28.933737514559084,1.0276803786355673,1.0014546213644329,-164.00502236196309
20,1.00137,1.0075420000000002,-0.004206593969418471,-9.986219017599181e-06,-0.002829999999999888,28.9219124613428,1.0276408562972215,0.9999161437027788,-126.57913340294358
21,1.0025,1.006278,-0.004336808713135021,0.0011284540179951998,0.0009200000000000319,32.39118048834793,1.0280886212625722,0.998347712070761,-127.8840328079373
22,0.99853,1.005025,-0.004706101646666072,-0.00396009975062336,-0.002849999999999908,27.207278560685594,1.028529022380877,0.9965969776191228,-123.08354908332544
23,0.99918,1.003884,-0.004889951077248433,0.0006509569066527078,-0.0021900000000001363,29.266649460326235,1.0284017477171525,0.994814918949514,-115.79108358185941
24,0.99337,1.001918,-0.005441742499189051,-0.005814768109850059,-0.009129999999999971,22.84717598724977,1.0271231774689193,0.9932824891977472,-126.57951718294862
25,0.99583,1.00068,-0.005615804240034938,0.002476418655687224,-0.0027000000000000357,30.06396297961257,1.0251026884524521,0.9923149782142142,-117.18931662203914
26,0.9945,0.999244,-0.005794276495797224,-0.0013355693240813616,-0.0046799999999999065,28.464515861078496,1.0242593656411583,0.9909306343588418,-104.4352294239603
27,0.99586,0.9984100000000001,-0.00575958351674144,0.0013675213675212838,0.0024899999999999922,32.54208496492906,1.0231410465315085,0.9898469534684914,-93.51747716946241
28,0.99454,0.997706,-0.005772065273700555,-0.001325487518325857,-0.0012900000000000134,30.65752723694827,1.021825546975727,0.9888581196909396,-94.68442713796274
29,1.0011,0.9976780000000002,-0.005192761063070872,0.006596014237738172,0.00660000000000005,47.45907186182465,1.0188200284238549,0.9895849715761449,-45.80185366020546
30,0.99958,0.997499,-0.004800967039778836,-0.0015183298371791796,0.0037200000000000566,44.67239651346466,1.016038464079161,0.9903268692541726,-44.41711407014926
31,0.99896,0.9971450000000001,-0.004488752724780554,-0.0006202605094140189,0.0044199999999999795,43.514403960778864,1.0141313336215436,0.9907109997117898,-35.036232248209515
32,0.99995,0.997287,-0.004114012133545009,0.0009910306718988213,-0.0011500000000000954,45.997980298916715,1.012390397386322,0.9909289359470113,-55.60752201759224
33,0.99654,0.9970230000000001,-0.004045551418092264,-0.00341017050852545,-0.0030400000000000427,39.372603193913115,1.0111523668036975,0.9910516331963024,-36.56811713708027
34,0.99661,0.9973470000000001,-0.003940226909767808,7.024304092160325e-05,-0.0023499999999999632,39.571129229430525,1.008827322153909,0.9916926778460907,-79.74644719353792
35,0.99336,0.9971,-0.0040720640965818955,-0.003261054976369869,-0.006589999999999985,33.852610759709506,1.00738380111188,0.9914308655547867,-151.0325820213715
36,0.99674,0.9973240000000001,-0.003859320421332635,0.0034025932189739256,0.00019999999999997797,43.31804859585686,1.0051783908305305,0.9921946091694696,-80.28138542048606
37,0.99971,0.9977089999999998,-0.0034117369672617137,0.0029797138672071235,0.0030999999999999917,50.26630682095742,1.003452756329625,0.9930969103370417,22.347010943591794
38,0.99737,0.997992,-0.00320885264322035,-0.0023406787968510956,0.004009999999999958,45.39489271372039,1.0030593948789852,0.9931299384543479,-6.766997545095758
39,0.99916,0.9977979999999999,-0.0028705375444045833,0.0017947201138996253,0.0024200000000000887,49.55045670921914,1.002698306475639,0.9932193601910276,24.60962715874561
40,0.99882,0.9977219999999999,-0.0025998856858522323,-0.00034028584010569574,-0.0008899999999999464,48.76719328322137,1.0021150396306813,0.9935392937026525,94.87160914128215
