Local time,Open,High,Low,Close,Volume
27.01.2014 17:00:00.000 GMT-0500,1.36728,1.36885,1.36290,1.36707,168650.07180000003
28.01.2014 17:00:00.000 GMT-0500,1.36706,1.36846,1.36030,1.36629,227651.36880000005
29.01.2014 17:00:00.000 GMT-0500,1.36628,1.36652,1.35434,1.35547,233736.3703
30.01.2014 17:00:00.000 GMT-0500,1.35548,1.35728,1.34790,1.34846,244504.81240000002
31.01.2014 17:00:00.000 GMT-0500,1.34846,1.34846,1.34827,1.34827,0
02.02.2014 17:00:00.000 GMT-0500,1.34842,1.35354,1.34772,1.35245,230498.33029999997
03.02.2014 17:00:00.000 GMT-0500,1.35247,1.35385,1.34934,1.35181,201829.0213
04.02.2014 17:00:00.000 GMT-0500,1.35183,1.35554,1.34990,1.35333,212282.7609
05.02.2014 17:00:00.000 GMT-0500,1.35328,1.36188,1.34820,1.35897,224607.02090000003
06.02.2014 17:00:00.000 GMT-0500,1.35898,1.36424,1.35519,1.36342,196573.0614
09.02.2014 17:00:00.000 GMT-0500,1.36163,1.36514,1.36160,1.36456,143327.26080000002
10.02.2014 17:00:00.000 GMT-0500,1.36453,1.36829,1.36295,1.36379,183203.5898
11.02.2014 17:00:00.000 GMT-0500,1.36378,1.36527,1.35623,1.35933,194362.5195
12.02.2014 17:00:00.000 GMT-0500,1.35930,1.36918,1.35850,1.36798,205569.14039999997
13.02.2014 17:00:00.000 GMT-0500,1.36798,1.37147,1.36736,1.36914,170745.21899999998
16.02.2014 17:00:00.000 GMT-0500,1.37083,1.37240,1.36921,1.37067,113335.4792
17.02.2014 17:00:00.000 GMT-0500,1.37067,1.37704,1.36946,1.37583,182814.04090000002
18.02.2014 17:00:00.000 GMT-0500,1.37583,1.37731,1.37244,1.37331,155018.14890000006
19.02.2014 17:00:00.000 GMT-0500,1.37328,1.37625,1.36855,1.37184,148274.1399
20.02.2014 17:00:00.000 GMT-0500,1.37185,1.37586,1.37020,1.37375,118251.6402
23.02.2014 17:00:00.000 GMT-0500,1.37326,1.37710,1.37084,1.37347,119022.87009999999
24.02.2014 17:00:00.000 GMT-0500,1.37346,1.37671,1.37155,1.37447,135219.5107
25.02.2014 17:00:00.000 GMT-0500,1.37445,1.37571,1.36617,1.36865,152612.7898
26.02.2014 17:00:00.000 GMT-0500,1.36863,1.37268,1.36432,1.37096,148602.84060000003
27.02.2014 17:00:00.000 GMT-0500,1.37096,1.38248,1.36941,1.38000,179079.20959999994
28.02.2014 17:00:00.000 GMT-0500,1.38000,1.38000,1.37990,1.37990,0
02.03.2014 17:00:00.000 GMT-0500,1.37593,1.37926,1.37263,1.37346,133610.23899999997
03.03.2014 17:00:00.000 GMT-0500,1.37345,1.37815,1.37208,1.37430,125059.0709
04.03.2014 17:00:00.000 GMT-0500,1.37430,1.37488,1.37075,1.37328,118662.79079999999
05.03.2014 17:00:00.000 GMT-0500,1.37324,1.38729,1.37212,1.38608,162225.3893
06.03.2014 17:00:00.000 GMT-0500,1.38608,1.39150,1.38521,1.38753,144997.71980000002
09.03.2014 17:00:00.000 GMT-0400,1.38749,1.38978,1.38616,1.38760,105187.45999999999
10.03.2014 17:00:00.000 GMT-0400,1.38761,1.38787,1.38338,1.38595,122641.5093
11.03.2014 17:00:00.000 GMT-0400,1.38595,1.39142,1.38433,1.39029,145013.47929999998
12.03.2014 17:00:00.000 GMT-0400,1.39030,1.39667,1.38456,1.38687,199430.09100000001
13.03.2014 17:00:00.000 GMT-0400,1.38687,1.39372,1.38476,1.39126,167547.012
16.03.2014 17:00:00.000 GMT-0400,1.39065,1.39475,1.38791,1.39216,121066.57060000002
17.03.2014 17:00:00.000 GMT-0400,1.39215,1.39425,1.38799,1.39338,139160.93010000003
18.03.2014 17:00:00.000 GMT-0400,1.39337,1.39341,1.38097,1.38323,146648.74929999997
19.03.2014 17:00:00.000 GMT-0400,1.38324,1.38448,1.37494,1.37784,155378.9908
20.03.2014 17:00:00.000 GMT-0400,1.37781,1.38106,1.37657,1.37919,117360.73979999998
23.03.2014 17:00:00.000 GMT-0400,1.37968,1.38754,1.37604,1.38386,131177.3899
24.03.2014 17:00:00.000 GMT-0400,1.38386,1.38469,1.37491,1.38265,165429.0398
25.03.2014 17:00:00.000 GMT-0400,1.38265,1.38277,1.37766,1.37810,157053.00069999998
26.03.2014 17:00:00.000 GMT-0400,1.37788,1.37968,1.37286,1.37402,149573.07929999998
27.03.2014 17:00:00.000 GMT-0400,1.37402,1.37730,1.37048,1.37504,125207.4492
30.03.2014 17:00:00.000 GMT-0400,1.37612,1.38067,1.37216,1.37690,118267.75889999999
31.03.2014 17:00:00.000 GMT-0400,1.37687,1.38155,1.37679,1.37926,95187.51949999998
01.04.2014 17:00:00.000 GMT-0400,1.37926,1.38202,1.37532,1.37671,95633.59949999998
02.04.2014 17:00:00.000 GMT-0400,1.37671,1.38064,1.36982,1.37199,147176.7306
03.04.2014 17:00:00.000 GMT-0400,1.37199,1.37308,1.36728,1.37016,139494.0514
06.04.2014 17:00:00.000 GMT-0400,1.36964,1.37486,1.36943,1.37415,100145.58099999999
07.04.2014 17:00:00.000 GMT-0400,1.37415,1.38115,1.37374,1.37968,134153.0896
08.04.2014 17:00:00.000 GMT-0400,1.37968,1.38619,1.37799,1.38551,140487.49790000002
09.04.2014 17:00:00.000 GMT-0400,1.38549,1.38990,1.38360,1.38859,141389.38820000002
10.04.2014 17:00:00.000 GMT-0400,1.38859,1.39056,1.38635,1.38843,126942.63979999999
13.04.2014 17:00:00.000 GMT-0400,1.38433,1.38630,1.38081,1.38206,121957.27029999999
14.04.2014 17:00:00.000 GMT-0400,1.38207,1.38331,1.37903,1.38144,122321.93049999999
15.04.2014 17:00:00.000 GMT-0400,1.38142,1.38508,1.38037,1.38152,120191.5796
16.04.2014 17:00:00.000 GMT-0400,1.38153,1.38645,1.38111,1.38133,106190.49919999999
17.04.2014 17:00:00.000 GMT-0400,1.38135,1.38223,1.38077,1.38077,27973.299899999995
20.04.2014 17:00:00.000 GMT-0400,1.38121,1.38304,1.37871,1.37927,43675.62999999999
21.04.2014 17:00:00.000 GMT-0400,1.37927,1.38248,1.37850,1.38048,99374.44880000001
22.04.2014 17:00:00.000 GMT-0400,1.38047,1.38546,1.38003,1.38166,131488.629
23.04.2014 17:00:00.000 GMT-0400,1.38169,1.38429,1.37914,1.38313,127122.34009999999
24.04.2014 17:00:00.000 GMT-0400,1.38313,1.38482,1.38267,1.38329,98830.14050000001
27.04.2014 17:00:00.000 GMT-0400,1.38447,1.38794,1.38147,1.38510,130326.5115
28.04.2014 17:00:00.000 GMT-0400,1.38510,1.38791,1.38055,1.38117,155134.0609
29.04.2014 17:00:00.000 GMT-0400,1.38121,1.38765,1.37750,1.38669,194773.23819999996
30.04.2014 17:00:00.000 GMT-0400,1.38656,1.38892,1.38628,1.38690,104913.81970000001
01.05.2014 17:00:00.000 GMT-0400,1.38691,1.38813,1.38122,1.38706,172479.16809999998
04.05.2014 17:00:00.000 GMT-0400,1.38818,1.38860,1.38645,1.38750,125902.88059999997
05.05.2014 17:00:00.000 GMT-0400,1.38747,1.39512,1.38721,1.39272,142499.82150000005
06.05.2014 17:00:00.000 GMT-0400,1.39271,1.39385,1.39100,1.39100,172657.28929999997
07.05.2014 17:00:00.000 GMT-0400,1.39100,1.39933,1.38331,1.38396,217394.44170000002
08.05.2014 17:00:00.000 GMT-0400,1.38395,1.38444,1.37451,1.37553,200596.20989999996
11.05.2014 17:00:00.000 GMT-0400,1.37526,1.37748,1.37494,1.37571,124901.31959999997
12.05.2014 17:00:00.000 GMT-0400,1.37573,1.37714,1.36891,1.37033,199200.41819999996
13.05.2014 17:00:00.000 GMT-0400,1.37029,1.37308,1.36979,1.37144,169534.13909999997
14.05.2014 17:00:00.000 GMT-0400,1.37144,1.37322,1.36484,1.37092,200983.12980000002
15.05.2014 17:00:00.000 GMT-0400,1.37090,1.37268,1.36853,1.36926,141350.9509
18.05.2014 17:00:00.000 GMT-0400,1.36927,1.37341,1.36926,1.37089,152167.50999999998
19.05.2014 17:00:00.000 GMT-0400,1.37085,1.37138,1.36780,1.37011,158207.2005
20.05.2014 17:00:00.000 GMT-0400,1.37009,1.37231,1.36345,1.36862,162914.8903
21.05.2014 17:00:00.000 GMT-0400,1.36862,1.36877,1.36452,1.36556,161752.25009999998
22.05.2014 17:00:00.000 GMT-0400,1.36555,1.36584,1.36156,1.36275,158309.49990000002
25.05.2014 17:00:00.000 GMT-0400,1.36233,1.36544,1.36145,1.36455,86437.7199
26.05.2014 17:00:00.000 GMT-0400,1.36455,1.36685,1.36125,1.36342,151622.0096
27.05.2014 17:00:00.000 GMT-0400,1.36342,1.36378,1.35885,1.35905,157632.70049999998
28.05.2014 17:00:00.000 GMT-0400,1.35902,1.36255,1.35862,1.36015,155041.61070000002
29.05.2014 17:00:00.000 GMT-0400,1.36014,1.36500,1.35984,1.36331,163638.76069999998
01.06.2014 17:00:00.000 GMT-0400,1.36359,1.36373,1.35881,1.35965,167261.88020000004
02.06.2014 17:00:00.000 GMT-0400,1.35965,1.36478,1.35875,1.36276,162964.931
03.06.2014 17:00:00.000 GMT-0400,1.36274,1.36387,1.35965,1.35985,172537.1496
04.06.2014 17:00:00.000 GMT-0400,1.35984,1.36698,1.35030,1.36603,263962.85980000003
05.06.2014 17:00:00.000 GMT-0400,1.36603,1.36765,1.36210,1.36418,181755.50050000002
08.06.2014 17:00:00.000 GMT-0400,1.36432,1.36687,1.35826,1.35936,141423.0993
09.06.2014 17:00:00.000 GMT-0400,1.35934,1.36018,1.35335,1.35472,225840.04200000002
10.06.2014 17:00:00.000 GMT-0400,1.35467,1.35571,1.35215,1.35312,202649.90910000002
11.06.2014 17:00:00.000 GMT-0400,1.35310,1.35719,1.35123,1.35521,198441.93850000002
12.06.2014 17:00:00.000 GMT-0400,1.35521,1.35790,1.35210,1.35354,204526.3107
15.06.2014 17:00:00.000 GMT-0400,1.35406,1.35794,1.35130,1.35734,182467.79129999998
16.06.2014 17:00:00.000 GMT-0400,1.35733,1.35870,1.35364,1.35471,202008.2293
17.06.2014 17:00:00.000 GMT-0400,1.35467,1.35993,1.35417,1.35953,188878.6604
18.06.2014 17:00:00.000 GMT-0400,1.35953,1.36434,1.35841,1.36066,216787.21959999998
19.06.2014 17:00:00.000 GMT-0400,1.36066,1.36339,1.35643,1.35992,218421.73029999997
22.06.2014 17:00:00.000 GMT-0400,1.35888,1.36135,1.35741,1.36041,281664.2395
23.06.2014 17:00:00.000 GMT-0400,1.36043,1.36277,1.35834,1.36058,259928.81050000002
24.06.2014 17:00:00.000 GMT-0400,1.36053,1.36511,1.36005,1.36289,270439.402
25.06.2014 17:00:00.000 GMT-0400,1.36289,1.36413,1.35762,1.36113,302467.66980000003
26.06.2014 17:00:00.000 GMT-0400,1.36109,1.36505,1.36093,1.36482,263546.41730000003
29.06.2014 17:00:00.000 GMT-0400,1.36435,1.36977,1.36402,1.36920,222310.351
30.06.2014 17:00:00.000 GMT-0400,1.36920,1.37004,1.36755,1.36786,301316.2388
01.07.2014 17:00:00.000 GMT-0400,1.36786,1.36824,1.36400,1.36592,280693.2395
02.07.2014 17:00:00.000 GMT-0400,1.36590,1.36642,1.35960,1.36097,363666.4498
03.07.2014 17:00:00.000 GMT-0400,1.36100,1.36112,1.35855,1.35944,213862.33010000002
06.07.2014 17:00:00.000 GMT-0400,1.35945,1.36091,1.35759,1.36042,298095.32149999996
07.07.2014 17:00:00.000 GMT-0400,1.36043,1.36173,1.35882,1.36118,382763.7094
08.07.2014 17:00:00.000 GMT-0400,1.36117,1.36483,1.36022,1.36412,307054.18950000004
09.07.2014 17:00:00.000 GMT-0400,1.36412,1.36507,1.35891,1.36083,370977.98199999996
10.07.2014 17:00:00.000 GMT-0400,1.36083,1.36247,1.35919,1.36054,123656.8195
13.07.2014 17:00:00.000 GMT-0400,1.35989,1.36402,1.35974,1.36186,112654.93010000001
14.07.2014 17:00:00.000 GMT-0400,1.36186,1.36281,1.35620,1.35675,154171.08060000002
15.07.2014 17:00:00.000 GMT-0400,1.35670,1.35723,1.35210,1.35249,118679.3795
16.07.2014 17:00:00.000 GMT-0400,1.35246,1.35401,1.35165,1.35263,134587.70059999998
17.07.2014 17:00:00.000 GMT-0400,1.35259,1.35360,1.34910,1.35231,137260.12959999996
20.07.2014 17:00:00.000 GMT-0400,1.35283,1.35490,1.35130,1.35235,102801.51070000001
21.07.2014 17:00:00.000 GMT-0400,1.35235,1.35296,1.34590,1.34656,131127.0194
22.07.2014 17:00:00.000 GMT-0400,1.34656,1.34741,1.34550,1.34630,102486.16949999999
23.07.2014 17:00:00.000 GMT-0400,1.34631,1.34849,1.34382,1.34634,116365.43000000001
24.07.2014 17:00:00.000 GMT-0400,1.34632,1.34756,1.34214,1.34285,109719.00020000001
27.07.2014 17:00:00.000 GMT-0400,1.34305,1.34438,1.34269,1.34394,88093.93
28.07.2014 17:00:00.000 GMT-0400,1.34395,1.34445,1.34042,1.34085,112226.19
29.07.2014 17:00:00.000 GMT-0400,1.34085,1.34154,1.33669,1.33968,145347.87859999997
30.07.2014 17:00:00.000 GMT-0400,1.33962,1.34006,1.33716,1.33901,130306.02010000001
31.07.2014 17:00:00.000 GMT-0400,1.33901,1.34447,1.33785,1.34262,143540.29940000005
03.08.2014 17:00:00.000 GMT-0400,1.34300,1.34329,1.34094,1.34217,95938.7703
04.08.2014 17:00:00.000 GMT-0400,1.34214,1.34248,1.33582,1.33758,118939.95109999999
05.08.2014 17:00:00.000 GMT-0400,1.33758,1.33868,1.33330,1.33824,154508.4692
06.08.2014 17:00:00.000 GMT-0400,1.33823,1.33936,1.33371,1.33632,145560.28910000002
07.08.2014 17:00:00.000 GMT-0400,1.33628,1.34324,1.33435,1.34085,167566.4597
10.08.2014 17:00:00.000 GMT-0400,1.34077,1.34113,1.33803,1.33850,93836.77919999999
11.08.2014 17:00:00.000 GMT-0400,1.33850,1.33860,1.33360,1.33690,113866.06869999999
12.08.2014 17:00:00.000 GMT-0400,1.33691,1.34151,1.33423,1.33640,128851.08989999998
13.08.2014 17:00:00.000 GMT-0400,1.33640,1.34077,1.33484,1.33646,134255.4896
14.08.2014 17:00:00.000 GMT-0400,1.33645,1.34117,1.33587,1.33976,138745.60940000002
17.08.2014 17:00:00.000 GMT-0400,1.33908,1.33991,1.33529,1.33634,92118.9404
18.08.2014 17:00:00.000 GMT-0400,1.33633,1.33640,1.33133,1.33198,131028.92070000002
19.08.2014 17:00:00.000 GMT-0400,1.33198,1.33243,1.32553,1.32587,142988.25959999996
20.08.2014 17:00:00.000 GMT-0400,1.32590,1.32884,1.32417,1.32805,125926.03979999998
21.08.2014 17:00:00.000 GMT-0400,1.32803,1.32966,1.32206,1.32392,144634.34949999995
24.08.2014 17:00:00.000 GMT-0400,1.31948,1.32103,1.31837,1.31919,120651.88930000001
25.08.2014 17:00:00.000 GMT-0400,1.31919,1.32147,1.31646,1.31669,143452.22150000004
26.08.2014 17:00:00.000 GMT-0400,1.31669,1.32098,1.31526,1.31926,152077.55
27.08.2014 17:00:00.000 GMT-0400,1.31925,1.32208,1.31597,1.31817,142742.4204
28.08.2014 17:00:00.000 GMT-0400,1.31817,1.31960,1.31311,1.31311,145277.57009999998
31.08.2014 17:00:00.000 GMT-0400,1.31272,1.31454,1.31190,1.31280,111002.03009999999
01.09.2014 17:00:00.000 GMT-0400,1.31278,1.31367,1.31102,1.31329,143029.37849999996
02.09.2014 17:00:00.000 GMT-0400,1.31327,1.31599,1.31220,1.31496,156411.5596
03.09.2014 17:00:00.000 GMT-0400,1.31496,1.31539,1.29202,1.29432,209910.31929999994
04.09.2014 17:00:00.000 GMT-0400,1.29435,1.29878,1.29219,1.29505,182624.68250000002
07.09.2014 17:00:00.000 GMT-0400,1.29556,1.29590,1.28814,1.28944,189483.6006
08.09.2014 17:00:00.000 GMT-0400,1.28944,1.29574,1.28594,1.29370,204841.53939999995
09.09.2014 17:00:00.000 GMT-0400,1.29370,1.29629,1.28838,1.29166,201390.01129999995
10.09.2014 17:00:00.000 GMT-0400,1.29165,1.29517,1.28970,1.29235,200041.00160000002
11.09.2014 17:00:00.000 GMT-0400,1.29232,1.29793,1.29088,1.29616,191121.67969999998
14.09.2014 17:00:00.000 GMT-0400,1.29719,1.29727,1.29086,1.29397,170702.8704
15.09.2014 17:00:00.000 GMT-0400,1.29395,1.29950,1.29223,1.29593,202140.7989
16.09.2014 17:00:00.000 GMT-0400,1.29592,1.29813,1.28520,1.28644,186977.31900000002
17.09.2014 17:00:00.000 GMT-0400,1.28644,1.29302,1.28344,1.29214,198021.14739999996
18.09.2014 17:00:00.000 GMT-0400,1.29220,1.29288,1.28275,1.28281,199921.81939999998
21.09.2014 17:00:00.000 GMT-0400,1.28331,1.28677,1.28162,1.28488,147699.3906
22.09.2014 17:00:00.000 GMT-0400,1.28488,1.29012,1.28426,1.28464,163175.5208
23.09.2014 17:00:00.000 GMT-0400,1.28463,1.28636,1.27741,1.27800,175690.5584
24.09.2014 17:00:00.000 GMT-0400,1.27801,1.27832,1.26970,1.27502,189585.2894
25.09.2014 17:00:00.000 GMT-0400,1.27502,1.27607,1.26769,1.26820,166013.08919999996
28.09.2014 17:00:00.000 GMT-0400,1.26808,1.27147,1.26636,1.26848,178363.18879999997
29.09.2014 17:00:00.000 GMT-0400,1.26848,1.27022,1.25710,1.26300,195919.76059999998
30.09.2014 17:00:00.000 GMT-0400,1.26303,1.26396,1.25836,1.26223,197713.40079999997
01.10.2014 17:00:00.000 GMT-0400,1.26223,1.26987,1.26138,1.26685,245416.30049999998
02.10.2014 17:00:00.000 GMT-0400,1.26681,1.26749,1.25005,1.25145,187077.30890000003
05.10.2014 17:00:00.000 GMT-0400,1.25107,1.26749,1.25089,1.26546,192586.6399
06.10.2014 17:00:00.000 GMT-0400,1.26545,1.26818,1.25837,1.26687,230360.9893
07.10.2014 17:00:00.000 GMT-0400,1.26684,1.27488,1.26226,1.27333,236365.8587
08.10.2014 17:00:00.000 GMT-0400,1.27333,1.27913,1.26640,1.26902,230071.88199999998
09.10.2014 17:00:00.000 GMT-0400,1.26900,1.27160,1.26054,1.26268,192655.86069999996
12.10.2014 17:00:00.000 GMT-0400,1.26311,1.27609,1.26201,1.27514,178367.9219
13.10.2014 17:00:00.000 GMT-0400,1.27513,1.27679,1.26399,1.26575,211942.2606
14.10.2014 17:00:00.000 GMT-0400,1.26574,1.28865,1.26247,1.28374,288924.95029999997
15.10.2014 17:00:00.000 GMT-0400,1.28374,1.28449,1.27057,1.28086,261798.80879999994
16.10.2014 17:00:00.000 GMT-0400,1.28081,1.28369,1.27436,1.27589,170955.33080000003
19.10.2014 17:00:00.000 GMT-0400,1.27507,1.28168,1.27312,1.28000,161951.24100000004
20.10.2014 17:00:00.000 GMT-0400,1.27996,1.28401,1.27144,1.27157,193266.8601
21.10.2014 17:00:00.000 GMT-0400,1.27156,1.27396,1.26372,1.26483,186017.71869999997
22.10.2014 17:00:00.000 GMT-0400,1.26483,1.26766,1.26137,1.26457,177633.6307
23.10.2014 17:00:00.000 GMT-0400,1.26458,1.26957,1.26349,1.26688,163131.28079999998
26.10.2014 17:00:00.000 GMT-0400,1.26754,1.27231,1.26657,1.26980,170154.8695
27.10.2014 17:00:00.000 GMT-0400,1.26979,1.27648,1.26845,1.27342,176642.20959999997
28.10.2014 17:00:00.000 GMT-0400,1.27338,1.27705,1.26307,1.26311,186241.1301
29.10.2014 17:00:00.000 GMT-0400,1.26313,1.26394,1.25474,1.26129,224442.7904
30.10.2014 17:00:00.000 GMT-0400,1.26132,1.26173,1.24860,1.25224,228631.76019999996
31.10.2014 17:00:00.000 GMT-0400,1.25224,1.25224,1.25220,1.25220,0
02.11.2014 17:00:00.000 GMT-0500,1.25067,1.25138,1.24396,1.24811,212951.5585
03.11.2014 17:00:00.000 GMT-0500,1.24820,1.25773,1.24804,1.25460,203606.9919
04.11.2014 17:00:00.000 GMT-0500,1.25456,1.25669,1.24572,1.24857,222503.32770000002
05.11.2014 17:00:00.000 GMT-0500,1.24853,1.25333,1.23648,1.23746,241688.0998
06.11.2014 17:00:00.000 GMT-0500,1.23748,1.24694,1.23580,1.24533,228702.0097
09.11.2014 17:00:00.000 GMT-0500,1.24722,1.25091,1.24186,1.24206,180510.1113
10.11.2014 17:00:00.000 GMT-0500,1.24201,1.24991,1.23943,1.24746,185391.2975
11.11.2014 17:00:00.000 GMT-0500,1.24745,1.24978,1.24194,1.24380,219203.37860000008
12.11.2014 17:00:00.000 GMT-0500,1.24378,1.24915,1.24265,1.24765,170853.34069999997
13.11.2014 17:00:00.000 GMT-0500,1.24765,1.25463,1.23985,1.25249,208596.3404
16.11.2014 17:00:00.000 GMT-0500,1.25301,1.25774,1.24451,1.24496,185041.45989999996
17.11.2014 17:00:00.000 GMT-0500,1.24493,1.25450,1.24435,1.25362,182356.79
18.11.2014 17:00:00.000 GMT-0500,1.25362,1.25985,1.25123,1.25537,240030.4619
19.11.2014 17:00:00.000 GMT-0500,1.25534,1.25752,1.25042,1.25389,217445.2286
20.11.2014 17:00:00.000 GMT-0500,1.25389,1.25682,1.23750,1.23871,204492.87119999997
23.11.2014 17:00:00.000 GMT-0500,1.23627,1.24446,1.23622,1.24421,160705.48959999997
24.11.2014 17:00:00.000 GMT-0500,1.24421,1.24869,1.24018,1.24740,163672.53020000004
25.11.2014 17:00:00.000 GMT-0500,1.24740,1.25312,1.24437,1.25055,147260.1004
26.11.2014 17:00:00.000 GMT-0500,1.25053,1.25235,1.24646,1.24669,95928.37029999998
27.11.2014 17:00:00.000 GMT-0500,1.24669,1.24902,1.24263,1.24497,136186.351
30.11.2014 17:00:00.000 GMT-0500,1.24631,1.25067,1.24194,1.24689,187607.74049999999
01.12.2014 17:00:00.000 GMT-0500,1.24695,1.24762,1.23769,1.23827,156909.84970000002
02.12.2014 17:00:00.000 GMT-0500,1.23829,1.23905,1.23012,1.23110,171525.82979999995
03.12.2014 17:00:00.000 GMT-0500,1.23104,1.24563,1.22795,1.23786,206017.7918
04.12.2014 17:00:00.000 GMT-0500,1.23781,1.23931,1.22709,1.22825,161309.4584
07.12.2014 17:00:00.000 GMT-0500,1.22864,1.23439,1.22472,1.23172,156671.93200000003
08.12.2014 17:00:00.000 GMT-0500,1.23172,1.24475,1.22920,1.23738,198613.89809999996
09.12.2014 17:00:00.000 GMT-0500,1.23737,1.24481,1.23622,1.24476,178945.1011
10.12.2014 17:00:00.000 GMT-0500,1.24476,1.24951,1.23702,1.24099,203044.30109999998
11.12.2014 17:00:00.000 GMT-0500,1.24101,1.24851,1.23843,1.24595,178523.99120000002
14.12.2014 17:00:00.000 GMT-0500,1.24740,1.24786,1.24146,1.24363,183512.1589
15.12.2014 17:00:00.000 GMT-0500,1.24363,1.25699,1.24340,1.25101,215757.2231
16.12.2014 17:00:00.000 GMT-0500,1.25101,1.25159,1.23209,1.23415,201698.57639999996
17.12.2014 17:00:00.000 GMT-0500,1.23415,1.23524,1.22657,1.22861,179095.25040000002
18.12.2014 17:00:00.000 GMT-0500,1.22858,1.23022,1.22201,1.22265,145026.2
21.12.2014 17:00:00.000 GMT-0500,1.22229,1.22725,1.22166,1.22289,107658.67979999997
22.12.2014 17:00:00.000 GMT-0500,1.22288,1.22456,1.21646,1.21716,101946.15020000002
23.12.2014 17:00:00.000 GMT-0500,1.21716,1.22201,1.21695,1.21953,63743.81989999998
24.12.2014 17:00:00.000 GMT-0500,1.21953,1.22283,1.21869,1.22273,4962.72
25.12.2014 17:00:00.000 GMT-0500,1.22216,1.22261,1.21686,1.21777,50301.35999999999
28.12.2014 17:00:00.000 GMT-0500,1.21792,1.22210,1.21429,1.21518,98982.42109999999
29.12.2014 17:00:00.000 GMT-0500,1.21518,1.21873,1.21239,1.21547,106153.3896
30.12.2014 17:00:00.000 GMT-0500,1.21543,1.21697,1.20968,1.20971,76075.34999999999
31.12.2014 17:00:00.000 GMT-0500,1.20969,1.20976,1.20969,1.20976,1.5
01.01.2015 17:00:00.000 GMT-0500,1.21038,1.21073,1.20004,1.20017,125116.1002
04.01.2015 17:00:00.000 GMT-0500,1.19495,1.19762,1.18677,1.19324,168854.5202
05.01.2015 17:00:00.000 GMT-0500,1.19324,1.19687,1.18842,1.18890,172616.26059999998
06.01.2015 17:00:00.000 GMT-0500,1.18890,1.18966,1.18022,1.18390,187168.47030000002
07.01.2015 17:00:00.000 GMT-0500,1.18387,1.18475,1.17543,1.17919,149133.61920000002
08.01.2015 17:00:00.000 GMT-0500,1.17922,1.18460,1.17629,1.18406,172777.40970000005
11.01.2015 17:00:00.000 GMT-0500,1.18452,1.18708,1.17861,1.18335,164753.67110000004
12.01.2015 17:00:00.000 GMT-0500,1.18335,1.18596,1.17531,1.17727,190010.2525
13.01.2015 17:00:00.000 GMT-0500,1.17725,1.18464,1.17273,1.17890,213948.46920000005
14.01.2015 17:00:00.000 GMT-0500,1.17887,1.17925,1.15675,1.16301,282150.84119999997
15.01.2015 17:00:00.000 GMT-0500,1.16309,1.16487,1.14600,1.15626,252438.50770000002
18.01.2015 17:00:00.000 GMT-0500,1.15515,1.16388,1.15514,1.16069,141815.9683
19.01.2015 17:00:00.000 GMT-0500,1.16048,1.16150,1.15405,1.15483,152633.93969999996
20.01.2015 17:00:00.000 GMT-0500,1.15484,1.16799,1.15412,1.16097,175790.0809
21.01.2015 17:00:00.000 GMT-0500,1.16097,1.16505,1.13160,1.13649,206744.41069999998
22.01.2015 17:00:00.000 GMT-0500,1.13653,1.13740,1.11146,1.12020,235584.78190000003
25.01.2015 17:00:00.000 GMT-0500,1.11521,1.12954,1.10979,1.12387,185822.3707
26.01.2015 17:00:00.000 GMT-0500,1.12384,1.14225,1.12237,1.13804,179816.0184
27.01.2015 17:00:00.000 GMT-0500,1.13807,1.13828,1.12760,1.12865,175048.54959999997
28.01.2015 17:00:00.000 GMT-0500,1.12866,1.13678,1.12619,1.13195,172378.91880000004
29.01.2015 17:00:00.000 GMT-0500,1.13196,1.13635,1.12783,1.12850,174188.65869999997
01.02.2015 17:00:00.000 GMT-0500,1.13112,1.13621,1.12922,1.13412,151848.19059999997
02.02.2015 17:00:00.000 GMT-0500,1.13412,1.15338,1.13124,1.14794,190613.56889999998
03.02.2015 17:00:00.000 GMT-0500,1.14797,1.14848,1.13156,1.13428,167315.08959999998
04.02.2015 17:00:00.000 GMT-0500,1.13428,1.14988,1.13039,1.14769,164856.25070000003
05.02.2015 17:00:00.000 GMT-0500,1.14769,1.14854,1.13119,1.13128,144486.28160000002
08.02.2015 17:00:00.000 GMT-0500,1.12957,1.13595,1.12703,1.13233,148103.7601
09.02.2015 17:00:00.000 GMT-0500,1.13236,1.13454,1.12729,1.13203,151996.4498
10.02.2015 17:00:00.000 GMT-0500,1.13201,1.13471,1.12800,1.13350,142341.36119999998
11.02.2015 17:00:00.000 GMT-0500,1.13350,1.14228,1.13023,1.14027,178418.20209999997
12.02.2015 17:00:00.000 GMT-0500,1.14031,1.14427,1.13800,1.13877,147506.2394
15.02.2015 17:00:00.000 GMT-0500,1.13990,1.14290,1.13193,1.13533,103344.32019999997
16.02.2015 17:00:00.000 GMT-0500,1.13553,1.14489,1.13218,1.14111,150528.839
17.02.2015 17:00:00.000 GMT-0500,1.14111,1.14156,1.13339,1.13967,154027.41830000002
18.02.2015 17:00:00.000 GMT-0500,1.13968,1.14500,1.13552,1.13681,138357.12
19.02.2015 17:00:00.000 GMT-0500,1.13679,1.14297,1.12790,1.13773,179648.7094
22.02.2015 17:00:00.000 GMT-0500,1.13911,1.13961,1.12951,1.13340,122417.18999999999
23.02.2015 17:00:00.000 GMT-0500,1.13342,1.13581,1.12883,1.13393,155369.68860000002
