Local time,Open,High,Low,Close,Volume
13.07.2014 17:00:00.000 GMT-0400,1.07352,1.07470,1.07096,1.07110,54216.0297
14.07.2014 17:00:00.000 GMT-0400,1.07111,1.07693,1.07102,1.07584,63604.68060000001
15.07.2014 17:00:00.000 GMT-0400,1.07584,1.07937,1.07230,1.07404,69437.3601
16.07.2014 17:00:00.000 GMT-0400,1.07404,1.07631,1.07275,1.07612,60687.520200000006
17.07.2014 17:00:00.000 GMT-0400,1.07612,1.07661,1.07081,1.07308,67374.2206
20.07.2014 17:00:00.000 GMT-0400,1.07310,1.07518,1.07259,1.07375,43720.650099999984
21.07.2014 17:00:00.000 GMT-0400,1.07375,1.07592,1.07306,1.07376,44782.47020000001
22.07.2014 17:00:00.000 GMT-0400,1.07371,1.07454,1.07099,1.07273,45476.700000000004
23.07.2014 17:00:00.000 GMT-0400,1.07272,1.07515,1.07176,1.07439,45042.849799999996
24.07.2014 17:00:00.000 GMT-0400,1.07437,1.08208,1.07382,1.08110,63089.36000000001
27.07.2014 17:00:00.000 GMT-0400,1.08162,1.08181,1.07972,1.07978,57173.8701
28.07.2014 17:00:00.000 GMT-0400,1.07973,1.08654,1.07959,1.08510,67714.27949999999
29.07.2014 17:00:00.000 GMT-0400,1.08510,1.09167,1.08485,1.09021,75019.9104
30.07.2014 17:00:00.000 GMT-0400,1.09021,1.09291,1.08764,1.09050,79084.9696
31.07.2014 17:00:00.000 GMT-0400,1.09050,1.09435,1.08845,1.09150,89142.9297
03.08.2014 17:00:00.000 GMT-0400,1.09164,1.09337,1.09044,1.09048,56352.250199999995
04.08.2014 17:00:00.000 GMT-0400,1.09048,1.09763,1.09040,1.09605,63093.66979999999
05.08.2014 17:00:00.000 GMT-0400,1.09605,1.09857,1.09121,1.09150,48701.5606
06.08.2014 17:00:00.000 GMT-0400,1.09151,1.09381,1.09033,1.09260,60568.49019999999
07.08.2014 17:00:00.000 GMT-0400,1.09252,1.09836,1.09095,1.09718,64783.3296
10.08.2014 17:00:00.000 GMT-0400,1.09687,1.09770,1.09183,1.09204,46254.90980000001
11.08.2014 17:00:00.000 GMT-0400,1.09198,1.09525,1.09134,1.09233,48923.74010000001
12.08.2014 17:00:00.000 GMT-0400,1.09235,1.09402,1.09062,1.09131,57154.06949999999
13.08.2014 17:00:00.000 GMT-0400,1.09131,1.09207,1.08867,1.09010,48334.839799999994
14.08.2014 17:00:00.000 GMT-0400,1.09014,1.09184,1.08602,1.08952,58777.65999999999
17.08.2014 17:00:00.000 GMT-0400,1.08849,1.08990,1.08750,1.08856,46143.6804
18.08.2014 17:00:00.000 GMT-0400,1.08860,1.09490,1.08855,1.09412,55072.3909
19.08.2014 17:00:00.000 GMT-0400,1.09410,1.09735,1.09318,1.09693,61886.22049999999
20.08.2014 17:00:00.000 GMT-0400,1.09693,1.09862,1.09393,1.09393,49864.93029999999
21.08.2014 17:00:00.000 GMT-0400,1.09393,1.09788,1.09283,1.09414,56136.740000000005
24.08.2014 17:00:00.000 GMT-0400,1.09637,1.09859,1.09428,1.09830,45858.7401
25.08.2014 17:00:00.000 GMT-0400,1.09826,1.09973,1.09410,1.09513,47953.45990000001
26.08.2014 17:00:00.000 GMT-0400,1.09506,1.09556,1.08282,1.08638,59972.370599999995
27.08.2014 17:00:00.000 GMT-0400,1.08637,1.08685,1.08364,1.08596,54231.6302
28.08.2014 17:00:00.000 GMT-0400,1.08596,1.08788,1.08105,1.08759,52551.7493
31.08.2014 17:00:00.000 GMT-0400,1.08720,1.08780,1.08561,1.08704,31457.379899999996
01.09.2014 17:00:00.000 GMT-0400,1.08700,1.09351,1.08665,1.09279,51739.370200000005
02.09.2014 17:00:00.000 GMT-0400,1.09279,1.09425,1.08706,1.08872,57549.8296
03.09.2014 17:00:00.000 GMT-0400,1.08878,1.09092,1.08206,1.08739,62958.25939999999
04.09.2014 17:00:00.000 GMT-0400,1.08739,1.09024,1.08393,1.08772,65398.391
07.09.2014 17:00:00.000 GMT-0400,1.08766,1.09827,1.08760,1.09728,74398.4903
08.09.2014 17:00:00.000 GMT-0400,1.09727,1.10316,1.09638,1.09829,93999.0401
09.09.2014 17:00:00.000 GMT-0400,1.09828,1.10140,1.09334,1.09363,103132.58009999999
10.09.2014 17:00:00.000 GMT-0400,1.09365,1.10587,1.09350,1.10340,96051.2005
11.09.2014 17:00:00.000 GMT-0400,1.10334,1.10975,1.10278,1.10891,96574.3607
14.09.2014 17:00:00.000 GMT-0400,1.10823,1.10986,1.10352,1.10534,74309.6596
15.09.2014 17:00:00.000 GMT-0400,1.10537,1.10715,1.09657,1.09675,92641.0007
16.09.2014 17:00:00.000 GMT-0400,1.09678,1.10200,1.09265,1.09969,79903.97059999999
17.09.2014 17:00:00.000 GMT-0400,1.09967,1.10234,1.09284,1.09332,63294.48009999999
18.09.2014 17:00:00.000 GMT-0400,1.09333,1.09796,1.08865,1.09598,74368.76939999999
21.09.2014 17:00:00.000 GMT-0400,1.09653,1.10433,1.09260,1.10433,55751.7796
22.09.2014 17:00:00.000 GMT-0400,1.10431,1.10835,1.09861,1.10780,68439.44920000002
23.09.2014 17:00:00.000 GMT-0400,1.10773,1.11219,1.10530,1.10568,65794.8603
24.09.2014 17:00:00.000 GMT-0400,1.10569,1.11273,1.10558,1.11090,74025.83989999999
25.09.2014 17:00:00.000 GMT-0400,1.11090,1.11687,1.10922,1.11536,64710.93029999999
28.09.2014 17:00:00.000 GMT-0400,1.11487,1.11780,1.11310,1.11635,72262.76010000001
29.09.2014 17:00:00.000 GMT-0400,1.11635,1.12192,1.11342,1.11971,74242.4404
30.09.2014 17:00:00.000 GMT-0400,1.11977,1.12231,1.11602,1.11620,76195.77029999999
01.10.2014 17:00:00.000 GMT-0400,1.11620,1.11775,1.10711,1.11556,101044.8699
02.10.2014 17:00:00.000 GMT-0400,1.11556,1.12700,1.11538,1.12424,73921.10990000001
05.10.2014 17:00:00.000 GMT-0400,1.12472,1.12649,1.11114,1.11303,67104.2399
06.10.2014 17:00:00.000 GMT-0400,1.11303,1.11957,1.11264,1.11739,77475.80919999999
07.10.2014 17:00:00.000 GMT-0400,1.11739,1.12100,1.10928,1.11063,90249.46070000001
08.10.2014 17:00:00.000 GMT-0400,1.11063,1.11886,1.10817,1.11843,93167.3699
09.10.2014 17:00:00.000 GMT-0400,1.11844,1.12217,1.11598,1.11972,92384.52940000001
12.10.2014 17:00:00.000 GMT-0400,1.11780,1.12193,1.11750,1.11979,67826.58
13.10.2014 17:00:00.000 GMT-0400,1.11983,1.13130,1.11892,1.12957,77710.02
14.10.2014 17:00:00.000 GMT-0400,1.12957,1.13851,1.12262,1.12536,135678.2797
15.10.2014 17:00:00.000 GMT-0400,1.12536,1.13606,1.12265,1.12569,122033.0308
16.10.2014 17:00:00.000 GMT-0400,1.12566,1.12827,1.12104,1.12753,75338.6302
19.10.2014 17:00:00.000 GMT-0400,1.12839,1.12929,1.12506,1.12842,64423.44989999999
20.10.2014 17:00:00.000 GMT-0400,1.12829,1.12963,1.12025,1.12199,72495.8202
21.10.2014 17:00:00.000 GMT-0400,1.12199,1.12942,1.11838,1.12351,77970.31910000001
22.10.2014 17:00:00.000 GMT-0400,1.12351,1.12636,1.12072,1.12289,73893.67009999999
23.10.2014 17:00:00.000 GMT-0400,1.12280,1.12423,1.11942,1.12297,58757.5297
26.10.2014 17:00:00.000 GMT-0400,1.12258,1.12547,1.12123,1.12461,58035.72970000001
27.10.2014 17:00:00.000 GMT-0400,1.12461,1.12524,1.11649,1.11649,70562.50000000001
28.10.2014 17:00:00.000 GMT-0400,1.11645,1.12243,1.11218,1.11818,76756.41969999998
29.10.2014 17:00:00.000 GMT-0400,1.11817,1.12229,1.11649,1.11835,81187.6698
30.10.2014 17:00:00.000 GMT-0400,1.11836,1.13322,1.11804,1.12602,90326.67070000002
31.10.2014 17:00:00.000 GMT-0400,1.12602,1.12602,1.12599,1.12599,0
02.11.2014 17:00:00.000 GMT-0500,1.12816,1.13767,1.12632,1.13584,90777.7392
03.11.2014 17:00:00.000 GMT-0500,1.13580,1.14267,1.13395,1.14091,84171.8697
04.11.2014 17:00:00.000 GMT-0500,1.14092,1.14661,1.13709,1.13847,98186.9207
05.11.2014 17:00:00.000 GMT-0500,1.13846,1.14432,1.13786,1.14219,111632.68020000002
06.11.2014 17:00:00.000 GMT-0500,1.14218,1.14480,1.13118,1.13275,104345.62989999999
09.11.2014 17:00:00.000 GMT-0500,1.13226,1.13843,1.12999,1.13793,79686.9404
10.11.2014 17:00:00.000 GMT-0500,1.13790,1.14014,1.13176,1.13346,77124.45009999999
11.11.2014 17:00:00.000 GMT-0500,1.13340,1.13586,1.12811,1.13176,86567.0606
12.11.2014 17:00:00.000 GMT-0500,1.13177,1.13912,1.12987,1.13660,75797.1192
13.11.2014 17:00:00.000 GMT-0500,1.13656,1.13928,1.12639,1.12854,92610.6892
16.11.2014 17:00:00.000 GMT-0500,1.12813,1.13275,1.12684,1.13063,79205.7998
17.11.2014 17:00:00.000 GMT-0500,1.13062,1.13233,1.12600,1.12941,62430.879900000014
18.11.2014 17:00:00.000 GMT-0500,1.12936,1.13588,1.12933,1.13397,97091.9399
19.11.2014 17:00:00.000 GMT-0500,1.13399,1.13690,1.12925,1.13037,98002.23930000002
20.11.2014 17:00:00.000 GMT-0500,1.13035,1.13258,1.11906,1.12301,100544.46989999998
23.11.2014 17:00:00.000 GMT-0500,1.12327,1.13120,1.12242,1.12773,80205.8801
24.11.2014 17:00:00.000 GMT-0500,1.12773,1.13164,1.12318,1.12565,97526.54050000002
25.11.2014 17:00:00.000 GMT-0500,1.12574,1.12968,1.12278,1.12467,63739.569999999985
26.11.2014 17:00:00.000 GMT-0500,1.12467,1.13542,1.12353,1.13292,71933.27000000002
27.11.2014 17:00:00.000 GMT-0500,1.13292,1.14436,1.13269,1.14128,86975.3606
30.11.2014 17:00:00.000 GMT-0500,1.14271,1.14588,1.13130,1.13277,103592.0493
01.12.2014 17:00:00.000 GMT-0500,1.13280,1.14242,1.13182,1.14061,86579.1798
02.12.2014 17:00:00.000 GMT-0500,1.14054,1.14178,1.13464,1.13633,90508.71969999999
03.12.2014 17:00:00.000 GMT-0500,1.13632,1.13968,1.13402,1.13851,102481.5884
04.12.2014 17:00:00.000 GMT-0500,1.13851,1.14756,1.13806,1.14310,96654.7513
07.12.2014 17:00:00.000 GMT-0500,1.14357,1.14853,1.14262,1.14788,79010.4203
08.12.2014 17:00:00.000 GMT-0500,1.14777,1.15005,1.13970,1.14453,113299.9009
09.12.2014 17:00:00.000 GMT-0500,1.14453,1.15015,1.14357,1.14803,102346.55070000002
10.12.2014 17:00:00.000 GMT-0500,1.14803,1.15496,1.14480,1.15193,137719.53949999998
11.12.2014 17:00:00.000 GMT-0500,1.15194,1.15909,1.15155,1.15782,104922.53920000001
14.12.2014 17:00:00.000 GMT-0500,1.15904,1.16730,1.15479,1.16712,110007.4897
15.12.2014 17:00:00.000 GMT-0500,1.16712,1.16715,1.16064,1.16241,130776.21089999999
16.12.2014 17:00:00.000 GMT-0500,1.16249,1.16711,1.15602,1.16280,134715.1007
17.12.2014 17:00:00.000 GMT-0500,1.16283,1.16482,1.15687,1.15746,109035.06039999999
18.12.2014 17:00:00.000 GMT-0500,1.15744,1.16326,1.15673,1.15986,89546.16010000001
21.12.2014 17:00:00.000 GMT-0500,1.15973,1.16455,1.15779,1.16263,67630.3003
22.12.2014 17:00:00.000 GMT-0500,1.16263,1.16667,1.15988,1.16156,74739.5901
23.12.2014 17:00:00.000 GMT-0500,1.16155,1.16408,1.15898,1.16227,44562.67999999999
24.12.2014 17:00:00.000 GMT-0500,1.16200,1.16291,1.16103,1.16120,2617.32
25.12.2014 17:00:00.000 GMT-0500,1.16169,1.16291,1.16028,1.16272,55363.55050000001
28.12.2014 17:00:00.000 GMT-0500,1.16132,1.16481,1.16048,1.16348,53634.43950000001
29.12.2014 17:00:00.000 GMT-0500,1.16348,1.16507,1.15968,1.16102,60795.169700000006
30.12.2014 17:00:00.000 GMT-0500,1.16096,1.16275,1.15645,1.16153,66701.77
31.12.2014 17:00:00.000 GMT-0500,1.16153,1.16153,1.16153,1.16153,0
01.01.2015 17:00:00.000 GMT-0500,1.16010,1.17849,1.15975,1.17826,79696.2496
04.01.2015 17:00:00.000 GMT-0500,1.17799,1.18418,1.17430,1.17618,84859.54040000001
05.01.2015 17:00:00.000 GMT-0500,1.17614,1.18392,1.17302,1.18351,87751.4897
06.01.2015 17:00:00.000 GMT-0500,1.18353,1.18730,1.18127,1.18137,94324.4105
07.01.2015 17:00:00.000 GMT-0500,1.18130,1.18437,1.17965,1.18296,91113.4703
08.01.2015 17:00:00.000 GMT-0500,1.18296,1.18897,1.18040,1.18624,83620.04070000001
11.01.2015 17:00:00.000 GMT-0500,1.18591,1.19740,1.18347,1.19732,83962.7408
12.01.2015 17:00:00.000 GMT-0500,1.19732,1.19935,1.19258,1.19566,90893.0396
13.01.2015 17:00:00.000 GMT-0500,1.19566,1.20167,1.19287,1.19497,111312.09919999997
14.01.2015 17:00:00.000 GMT-0500,1.19497,1.19942,1.18023,1.19564,184704.9398
15.01.2015 17:00:00.000 GMT-0500,1.19575,1.20462,1.19487,1.19819,99879.44979999999
18.01.2015 17:00:00.000 GMT-0500,1.19750,1.19850,1.19336,1.19388,57105.9102
19.01.2015 17:00:00.000 GMT-0500,1.19387,1.21141,1.19374,1.21113,81632.9592
20.01.2015 17:00:00.000 GMT-0500,1.21107,1.23939,1.20625,1.23396,116787.12869999999
21.01.2015 17:00:00.000 GMT-0500,1.23382,1.24193,1.23129,1.23792,194609.9621
22.01.2015 17:00:00.000 GMT-0500,1.23796,1.24565,1.23598,1.24189,108661.71939999999
25.01.2015 17:00:00.000 GMT-0500,1.24387,1.24888,1.24045,1.24729,91888.1003
26.01.2015 17:00:00.000 GMT-0500,1.24734,1.25001,1.23795,1.23983,89856.6701
27.01.2015 17:00:00.000 GMT-0500,1.23983,1.25367,1.23874,1.25346,95110.53080000001
28.01.2015 17:00:00.000 GMT-0500,1.25339,1.26773,1.25111,1.26150,93656.55040000001
29.01.2015 17:00:00.000 GMT-0500,1.26150,1.27993,1.26075,1.27305,105362.4003
01.02.2015 17:00:00.000 GMT-0500,1.26978,1.27726,1.25571,1.25625,108885.58989999999
02.02.2015 17:00:00.000 GMT-0500,1.25629,1.26439,1.23516,1.24140,136578.18949999998
03.02.2015 17:00:00.000 GMT-0500,1.24143,1.25922,1.23902,1.25724,120901.50009999999
04.02.2015 17:00:00.000 GMT-0500,1.25724,1.25862,1.23939,1.24336,105290.6402
05.02.2015 17:00:00.000 GMT-0500,1.24326,1.25457,1.23781,1.25238,100374.7481
08.02.2015 17:00:00.000 GMT-0500,1.25365,1.25389,1.24282,1.24668,80016.2199
09.02.2015 17:00:00.000 GMT-0500,1.24653,1.26243,1.24508,1.25860,95369.96939999999
10.02.2015 17:00:00.000 GMT-0500,1.25859,1.26973,1.25712,1.26315,98023.04040000003
11.02.2015 17:00:00.000 GMT-0500,1.26279,1.26451,1.24378,1.25074,116205.7808
12.02.2015 17:00:00.000 GMT-0500,1.25074,1.25363,1.24221,1.24462,109154.25949999999
15.02.2015 17:00:00.000 GMT-0500,1.24411,1.24899,1.24204,1.24647,69647.51009999998
16.02.2015 17:00:00.000 GMT-0500,1.24640,1.24779,1.23619,1.23869,96799.1192
17.02.2015 17:00:00.000 GMT-0500,1.23869,1.24654,1.23809,1.24537,101460.68039999998
18.02.2015 17:00:00.000 GMT-0500,1.24537,1.25545,1.24367,1.24945,107113.2406
19.02.2015 17:00:00.000 GMT-0500,1.24945,1.25643,1.24220,1.25288,105577.96199999998
22.02.2015 17:00:00.000 GMT-0500,1.25290,1.26240,1.25223,1.25703,95235.54920000001
23.02.2015 17:00:00.000 GMT-0500,1.25694,1.26629,1.24785,1.24836,123954.15030000001
24.02.2015 17:00:00.000 GMT-0500,1.24840,1.24972,1.24004,1.24343,113337.0501
25.02.2015 17:00:00.000 GMT-0500,1.24347,1.25348,1.23871,1.25135,133325.8406
26.02.2015 17:00:00.000 GMT-0500,1.25132,1.25301,1.24484,1.25060,118824.75009999998
01.03.2015 17:00:00.000 GMT-0500,1.24998,1.25651,1.24760,1.25338,82971.31060000001
02.03.2015 17:00:00.000 GMT-0500,1.25330,1.25429,1.24326,1.24940,104520.34000000001
03.03.2015 17:00:00.000 GMT-0500,1.24933,1.25434,1.24066,1.24254,104153.25129999999
04.03.2015 17:00:00.000 GMT-0500,1.24246,1.25180,1.24063,1.24845,92721.99900000001
05.03.2015 17:00:00.000 GMT-0500,1.24843,1.26264,1.24555,1.26217,107850.38980000002
08.03.2015 17:00:00.000 GMT-0400,1.26157,1.26258,1.25727,1.26027,93627.97989999999
09.03.2015 17:00:00.000 GMT-0400,1.26027,1.26883,1.25966,1.26883,147747.2697
10.03.2015 17:00:00.000 GMT-0400,1.26864,1.27972,1.26639,1.27482,154380.7386
11.03.2015 17:00:00.000 GMT-0400,1.27478,1.27681,1.26162,1.26844,132900.29009999998
12.03.2015 17:00:00.000 GMT-0400,1.26839,1.28231,1.26814,1.27810,123309.14
15.03.2015 17:00:00.000 GMT-0400,1.27898,1.28183,1.27341,1.27715,113881.2706
16.03.2015 17:00:00.000 GMT-0400,1.27715,1.27968,1.27485,1.27869,95455.6011
17.03.2015 17:00:00.000 GMT-0400,1.27869,1.28345,1.24475,1.25651,138733.4819
18.03.2015 17:00:00.000 GMT-0400,1.25652,1.27576,1.25075,1.27165,157650.99939999997
19.03.2015 17:00:00.000 GMT-0400,1.27144,1.27227,1.25447,1.25502,122355.72980000002
22.03.2015 17:00:00.000 GMT-0400,1.25518,1.26151,1.24953,1.25211,133066.80909999998
23.03.2015 17:00:00.000 GMT-0400,1.25211,1.25459,1.24273,1.24914,128772.0695
24.03.2015 17:00:00.000 GMT-0400,1.24920,1.25399,1.24726,1.25189,116939.30840000001
25.03.2015 17:00:00.000 GMT-0400,1.25186,1.25324,1.24098,1.24815,142179.3815
26.03.2015 17:00:00.000 GMT-0400,1.24814,1.26202,1.24675,1.26116,129931.94880000001
29.03.2015 17:00:00.000 GMT-0400,1.26000,1.27057,1.25951,1.26740,121219.9496
30.03.2015 17:00:00.000 GMT-0400,1.26740,1.27834,1.26519,1.26850,139007.39919999999
31.03.2015 17:00:00.000 GMT-0400,1.26852,1.27097,1.25760,1.26190,136054.05070000002
01.04.2015 17:00:00.000 GMT-0400,1.26187,1.26553,1.25559,1.25571,120629.0401
02.04.2015 17:00:00.000 GMT-0400,1.25571,1.25737,1.24290,1.24857,92374.9304
05.04.2015 17:00:00.000 GMT-0400,1.24683,1.25065,1.24368,1.24790,84882.3299
06.04.2015 17:00:00.000 GMT-0400,1.24791,1.25222,1.24545,1.25047,127069.88020000003
07.04.2015 17:00:00.000 GMT-0400,1.25047,1.25583,1.23874,1.25448,140421.631
08.04.2015 17:00:00.000 GMT-0400,1.25445,1.26132,1.25084,1.25768,109096.48869999999
09.04.2015 17:00:00.000 GMT-0400,1.25768,1.26666,1.25680,1.25681,113232.92970000001
12.04.2015 17:00:00.000 GMT-0400,1.25809,1.26455,1.25621,1.25966,115385.23019999999
13.04.2015 17:00:00.000 GMT-0400,1.25966,1.26029,1.24444,1.24845,116085.858
14.04.2015 17:00:00.000 GMT-0400,1.24832,1.25697,1.22806,1.22889,137334.78989999997
15.04.2015 17:00:00.000 GMT-0400,1.22890,1.23276,1.21427,1.21863,141630.19889999996
16.04.2015 17:00:00.000 GMT-0400,1.21853,1.22710,1.20876,1.22437,133789.5203
19.04.2015 17:00:00.000 GMT-0400,1.22071,1.22593,1.21793,1.22200,114600.17959999999
20.04.2015 17:00:00.000 GMT-0400,1.22200,1.23055,1.22136,1.22787,119638.47940000001
21.04.2015 17:00:00.000 GMT-0400,1.22784,1.22867,1.22107,1.22359,102734.87920000001
22.04.2015 17:00:00.000 GMT-0400,1.22358,1.22685,1.21206,1.21434,107659.19959999999
23.04.2015 17:00:00.000 GMT-0400,1.21405,1.21864,1.21025,1.21706,100840.9407
26.04.2015 17:00:00.000 GMT-0400,1.21867,1.21950,1.20801,1.20847,101439.55000000002
27.04.2015 17:00:00.000 GMT-0400,1.20845,1.21169,1.20147,1.20319,106565.7691
28.04.2015 17:00:00.000 GMT-0400,1.20319,1.20733,1.19444,1.20181,138726.7017
29.04.2015 17:00:00.000 GMT-0400,1.20173,1.21325,1.19966,1.20738,125723.68930000001
30.04.2015 17:00:00.000 GMT-0400,1.20744,1.22049,1.20619,1.21552,83304.2401
03.05.2015 17:00:00.000 GMT-0400,1.21518,1.21805,1.20873,1.20943,72662.5102
04.05.2015 17:00:00.000 GMT-0400,1.20934,1.21313,1.20030,1.20677,98281.88119999999
05.05.2015 17:00:00.000 GMT-0400,1.20677,1.20874,1.19396,1.20472,100726.56129999999
06.05.2015 17:00:00.000 GMT-0400,1.20461,1.21629,1.20337,1.21263,108575.2702
07.05.2015 17:00:00.000 GMT-0400,1.21276,1.21452,1.20447,1.20750,112847.46020000002
10.05.2015 17:00:00.000 GMT-0400,1.20764,1.21444,1.20646,1.21022,87843.6701
11.05.2015 17:00:00.000 GMT-0400,1.21017,1.21068,1.19780,1.20176,93268.35949999998
12.05.2015 17:00:00.000 GMT-0400,1.20176,1.20283,1.19282,1.19561,100588.2711
13.05.2015 17:00:00.000 GMT-0400,1.19561,1.20058,1.19196,1.19815,119229.53000000001
14.05.2015 17:00:00.000 GMT-0400,1.19814,1.20672,1.19799,1.20122,101875.2803
17.05.2015 17:00:00.000 GMT-0400,1.20026,1.21707,1.20026,1.21589,89156.32050000002
18.05.2015 17:00:00.000 GMT-0400,1.21585,1.22499,1.21289,1.22308,104249.3297
19.05.2015 17:00:00.000 GMT-0400,1.22307,1.22561,1.21671,1.22072,111000.1592
20.05.2015 17:00:00.000 GMT-0400,1.22075,1.22423,1.21711,1.21971,86566.5804
21.05.2015 17:00:00.000 GMT-0400,1.21971,1.23220,1.21727,1.22786,85257.89039999999
24.05.2015 17:00:00.000 GMT-0400,1.22842,1.23181,1.22755,1.23106,39285.110199999996
25.05.2015 17:00:00.000 GMT-0400,1.23100,1.24472,1.23048,1.24329,88317.2307
26.05.2015 17:00:00.000 GMT-0400,1.24329,1.24920,1.23953,1.24506,94071.99939999999
27.05.2015 17:00:00.000 GMT-0400,1.24501,1.25379,1.24219,1.24342,100557.4696
28.05.2015 17:00:00.000 GMT-0400,1.24343,1.25271,1.24108,1.24504,106405.6006
31.05.2015 17:00:00.000 GMT-0400,1.24390,1.25630,1.24365,1.25210,94074.8899
01.06.2015 17:00:00.000 GMT-0400,1.25209,1.25348,1.23671,1.23996,112388.18089999999
02.06.2015 17:00:00.000 GMT-0400,1.23996,1.25094,1.23850,1.24510,111904.93070000001
03.06.2015 17:00:00.000 GMT-0400,1.24510,1.25033,1.24363,1.25020,97081.6909
04.06.2015 17:00:00.000 GMT-0400,1.25018,1.25624,1.24272,1.24367,101377.19979999999
07.06.2015 17:00:00.000 GMT-0400,1.24326,1.24724,1.23829,1.24088,99834.0498
08.06.2015 17:00:00.000 GMT-0400,1.24084,1.24416,1.23070,1.23345,105573.22940000001
09.06.2015 17:00:00.000 GMT-0400,1.23363,1.23521,1.22018,1.22531,116037.5002
10.06.2015 17:00:00.000 GMT-0400,1.22526,1.23542,1.22524,1.22908,101488.5698
11.06.2015 17:00:00.000 GMT-0400,1.22908,1.23469,1.22772,1.23148,78439.4
14.06.2015 17:00:00.000 GMT-0400,1.23113,1.23607,1.22969,1.23236,82285.6398
15.06.2015 17:00:00.000 GMT-0400,1.23230,1.23464,1.22833,1.22921,69154.29030000001
16.06.2015 17:00:00.000 GMT-0400,1.22905,1.23527,1.22207,1.22264,83627.1197
17.06.2015 17:00:00.000 GMT-0400,1.22258,1.22502,1.21273,1.22209,94714.64
18.06.2015 17:00:00.000 GMT-0400,1.22206,1.22956,1.22146,1.22670,73222.8795
21.06.2015 17:00:00.000 GMT-0400,1.22520,1.23286,1.22179,1.23073,77375.60020000002
22.06.2015 17:00:00.000 GMT-0400,1.23069,1.23823,1.23069,1.23250,80527.3002
23.06.2015 17:00:00.000 GMT-0400,1.23250,1.24226,1.22762,1.23813,80488.9696
24.06.2015 17:00:00.000 GMT-0400,1.23811,1.23992,1.23116,1.23251,76025.6398
25.06.2015 17:00:00.000 GMT-0400,1.23256,1.23972,1.23107,1.23171,68622.44989999999
28.06.2015 17:00:00.000 GMT-0400,1.23335,1.24123,1.23032,1.24023,94225.74980000002
29.06.2015 17:00:00.000 GMT-0400,1.24021,1.24999,1.23626,1.24917,94761.27969999997
30.06.2015 17:00:00.000 GMT-0400,1.24905,1.25974,1.24749,1.25883,86374.4301
01.07.2015 17:00:00.000 GMT-0400,1.25883,1.26330,1.25375,1.25383,96291.501
02.07.2015 17:00:00.000 GMT-0400,1.25377,1.26021,1.25346,1.25663,74128.8193
05.07.2015 17:00:00.000 GMT-0400,1.25946,1.26637,1.25627,1.26501,101029.38020000001
06.07.2015 17:00:00.000 GMT-0400,1.26504,1.27794,1.26443,1.27044,113015.75920000001
07.07.2015 17:00:00.000 GMT-0400,1.27036,1.27675,1.26884,1.27457,113290.0717
08.07.2015 17:00:00.000 GMT-0400,1.27445,1.27451,1.26659,1.27065,104834.62020000002
09.07.2015 17:00:00.000 GMT-0400,1.27045,1.27530,1.26548,1.26562,108252.79980000001
12.07.2015 17:00:00.000 GMT-0400,1.26997,1.27899,1.26801,1.27403,111708.76920000001
13.07.2015 17:00:00.000 GMT-0400,1.27396,1.28047,1.27165,1.27266,111991.9202
14.07.2015 17:00:00.000 GMT-0400,1.27261,1.29576,1.27227,1.29115,123926.2697
15.07.2015 17:00:00.000 GMT-0400,1.29118,1.29691,1.29048,1.29568,109151.45060000003
16.07.2015 17:00:00.000 GMT-0400,1.29568,1.30072,1.29474,1.29704,95533.18999999999
19.07.2015 17:00:00.000 GMT-0400,1.29731,1.30238,1.29523,1.29920,98785.1422
20.07.2015 17:00:00.000 GMT-0400,1.29920,1.30123,1.29166,1.29457,119896.3593
21.07.2015 17:00:00.000 GMT-0400,1.29427,1.30527,1.29362,1.30289,104129.1095
22.07.2015 17:00:00.000 GMT-0400,1.30269,1.30477,1.29456,1.30367,108457.57069999998
23.07.2015 17:00:00.000 GMT-0400,1.30367,1.31027,1.30168,1.30442,100111.1296
26.07.2015 17:00:00.000 GMT-0400,1.30382,1.30546,1.29789,1.30370,108570.0995
27.07.2015 17:00:00.000 GMT-0400,1.30370,1.30425,1.29114,1.29197,109511.37899999999
28.07.2015 17:00:00.000 GMT-0400,1.29197,1.29669,1.28608,1.29448,119174.8196
29.07.2015 17:00:00.000 GMT-0400,1.29448,1.30434,1.29428,1.29995,119771.6613
30.07.2015 17:00:00.000 GMT-0400,1.29970,1.30918,1.29399,1.30903,136748.6603
02.08.2015 17:00:00.000 GMT-0400,1.30855,1.31756,1.30788,1.31550,113482.43000000001
03.08.2015 17:00:00.000 GMT-0400,1.31550,1.32014,1.31051,1.31927,143340.1191
04.08.2015 17:00:00.000 GMT-0400,1.31917,1.32129,1.31098,1.31765,136324.1489
05.08.2015 17:00:00.000 GMT-0400,1.31765,1.31968,1.30940,1.31073,118469.70960000002
06.08.2015 17:00:00.000 GMT-0400,1.31072,1.31835,1.30482,1.31326,126394.509
09.08.2015 17:00:00.000 GMT-0400,1.31174,1.31816,1.29912,1.29997,100905.21900000001
10.08.2015 17:00:00.000 GMT-0400,1.29995,1.31497,1.29949,1.31131,124634.28050000001
11.08.2015 17:00:00.000 GMT-0400,1.31124,1.31567,1.29517,1.29758,127930.37890000003
12.08.2015 17:00:00.000 GMT-0400,1.29757,1.30903,1.29588,1.30589,133981.24019999997
